sessions_ttl,clicks_avg,cancellations_ttl,flights_booked_ttl,hotels_booked_ttl,nightsPerTrip_avg,lead_time_flight_days_avg,lead_time_flight_days_std,business_weekday_rate,hotel_discount_proportion_avg,hotel_discount_amount_avg,winter_escape_rate,recency_days_flight,unique_destinations_count,winter_travel_rate,summer_travel_rate,hotel_price_avg,tropics_rate,trips_per_active_month,revenue_total_user,total_discount_savings,climate_segment_mode_kalt_reise,climate_segment_mode_klimaneutral,climate_segment_mode_tropen_reise,climate_segment_mode_warm_reise,distance_category_mode_global,distance_category_mode_lokal,distance_category_mode_regional,user_id,segment_final
8,21.125,0,5.0,5.0,1.4,6.4,2.3021728866442674,0.4,0.0,0.0,0.6,388.0,4.0,0.6,0.4,225.2,0.6,1.6666666666666667,2960.5,50.344,False,False,True,False,False,False,True,536641,Frequent Traveler
8,12.5,0,3.0,3.0,1.0,5.333333333333333,1.5275252316519468,0.3333333333333333,0.3333333333333333,0.15,0.0,388.0,3.0,0.6666666666666666,0.3333333333333333,322.3333333333333,0.0,1.0,3797.75,200.645,True,False,False,False,False,False,True,536651,VIP
8,18.375,0,3.0,4.0,4.5,5.333333333333333,1.1547005383792517,0.3333333333333333,0.0,0.0,0.0,437.0,3.0,0.6666666666666666,0.0,139.25,0.0,1.0,997.08,0.0,False,True,False,False,False,True,False,536652,Local Eco Travelers
9,16.77777777777778,0,3.0,3.0,1.6666666666666667,9.0,2.6457513110645907,0.6666666666666666,0.0,0.0,0.0,412.0,3.0,0.3333333333333333,0.0,231.0,0.3333333333333333,1.0,2014.48,64.966,False,True,False,False,False,True,False,536656,Local Eco Travelers
8,13.125,0,2.0,1.0,2.0,6.5,0.7071067811865476,0.5,0.0,0.0,0.0,520.0,2.0,1.0,0.0,354.0,0.0,1.0,1267.16,146.038,True,False,False,False,False,True,False,536658,VIP
8,28.0,0,6.0,6.0,4.833333333333333,7.166666666666667,2.3166067138525404,0.5,0.1666666666666666,0.1,0.0,395.0,5.0,0.3333333333333333,0.1666666666666666,133.0,0.0,1.2,1804.75,0.0,False,True,False,False,False,True,False,536659,Frequent Traveler
8,15.625,0,5.0,4.0,2.75,34.2,59.17938830369911,0.6,0.0,0.0,0.0,273.0,5.0,0.4,0.0,166.5,0.2,1.0,5679.4,24.984,True,False,False,False,False,False,True,536672,Frequent Traveler
8,13.0,0,3.0,2.0,1.5,8.333333333333334,1.5275252316519463,0.6666666666666666,0.0,0.0,0.3333333333333333,379.0,3.0,0.6666666666666666,0.3333333333333333,182.0,0.3333333333333333,1.0,1192.73,37.5075,True,False,False,False,False,False,True,536675,Regional Cold Travelers
8,16.25,0,5.0,2.0,5.0,7.8,2.3874672772626644,0.4,0.0,0.0,0.0,393.0,4.0,0.6,0.2,162.0,0.0,1.25,4025.05,286.2495,True,False,False,False,False,False,True,536691,Frequent Traveler
8,19.375,0,6.0,5.0,2.4,5.833333333333333,1.940790217067952,0.5,0.0,0.0,0.0,416.0,6.0,0.3333333333333333,0.0,170.8,0.1666666666666666,1.5,2784.6,0.0,False,True,False,False,False,True,False,536695,Frequent Traveler
8,16.875,0,2.0,1.0,2.0,6.5,0.7071067811865476,1.0,0.0,0.0,0.0,391.0,2.0,0.0,0.5,111.0,0.0,1.0,976.57,0.0,True,False,False,False,False,True,False,536763,Local Eco Travelers
8,17.625,0,5.0,4.0,2.5,7.0,1.5811388300841898,1.0,0.0,0.0,0.0,426.0,4.0,0.4,0.0,219.25,0.0,1.25,1614.08,0.0,False,True,False,False,False,True,False,536764,Frequent Traveler
8,18.75,0,4.0,4.0,2.75,7.5,1.7320508075688776,0.25,0.0,0.0,0.0,367.0,4.0,0.25,0.25,179.0,0.25,1.0,1720.99,46.065000000000005,True,False,False,False,False,False,True,536782,Regional Cold Travelers
8,17.125,0,3.0,3.0,1.6666666666666667,7.0,1.0,0.6666666666666666,0.0,0.0,0.3333333333333333,368.0,3.0,0.6666666666666666,0.3333333333333333,156.0,0.3333333333333333,1.0,2984.54,103.2945,True,False,False,False,False,False,True,536791,VIP
9,15.22222222222222,0,4.0,4.0,4.0,8.0,2.160246899469287,0.75,0.0,0.0,0.0,366.0,4.0,0.25,0.25,248.75,0.0,1.0,2123.9300000000003,0.0,False,True,False,False,False,True,False,536810,Local Eco Travelers
8,21.875,0,3.0,4.0,2.0,5.333333333333333,2.081665999466133,0.0,0.0,0.0,0.0,380.0,3.0,0.3333333333333333,0.3333333333333333,201.0,0.0,1.0,1939.05,0.0,False,True,False,False,False,True,False,536843,Local Eco Travelers
8,9.25,0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,362.0,1.0,0.0,1.0,224.0,0.0,1.0,414.69,0.0,True,False,False,False,False,False,True,536876,Regional Cold Travelers
8,16.75,0,1.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,534.0,1.0,1.0,0.0,164.0,1.0,1.0,397.52,0.0,False,False,True,False,False,True,False,536893,Winter Escaper
8,23.375,0,5.0,5.0,2.2,6.8,1.6431676725154984,0.4,0.0,0.0,0.2,356.0,4.0,0.4,0.2,102.2,0.4,1.25,2007.82,0.0,False,False,True,False,False,False,True,536951,Frequent Traveler
8,13.375,0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,530.0,1.0,1.0,0.0,81.0,0.0,1.0,619.01,0.0,False,True,False,False,False,True,False,536964,Local Eco Travelers
8,14.5,0,2.0,2.0,6.0,114.5,154.8563850798539,0.5,0.0,0.0,0.0,211.0,2.0,0.5,0.0,151.5,0.0,1.0,1548.59,0.0,False,True,False,False,False,True,False,536995,Local Eco Travelers
9,8.777777777777779,0,1.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,537.0,1.0,1.0,0.0,52.0,0.0,1.0,413.08,0.0,True,False,False,False,True,False,False,537038,Global Frequent Travelers
8,17.75,0,5.0,4.0,3.25,7.6,2.4083189157584592,0.4,0.25,0.2,0.0,356.0,5.0,0.6,0.2,145.0,0.0,1.25,2245.2,0.0,True,False,False,False,False,False,True,537066,Frequent Traveler
8,12.125,0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,522.0,1.0,1.0,0.0,127.0,0.0,1.0,1091.33,192.866,True,False,False,False,False,False,True,537098,VIP
8,11.125,0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,505.0,1.0,1.0,0.0,0.0,0.0,1.0,586.88,0.0,True,False,False,False,False,False,True,537121,Regional Cold Travelers
8,20.125,0,3.0,3.0,9.333333333333334,7.333333333333333,1.1547005383792517,0.3333333333333333,0.0,0.0,0.0,455.0,3.0,0.6666666666666666,0.0,296.6666666666667,0.0,1.0,1714.14,0.0,True,False,False,False,False,False,True,537123,Regional Cold Travelers
9,21.55555555555556,1,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,429.0,1.0,0.0,0.0,0.0,1.0,1.0,562.18,28.109,False,False,True,False,True,False,False,537177,Tropics Lover
8,20.75,0,4.0,5.0,3.4,7.0,2.0,0.5,0.2,0.05,0.0,422.0,4.0,0.25,0.0,214.4,0.0,1.0,3914.26,0.0,True,False,False,False,False,False,True,537181,VIP
8,14.125,0,1.0,2.0,4.0,4.0,0.0,0.0,0.5,0.15,0.0,381.0,1.0,0.0,1.0,88.5,0.0,1.0,389.03,0.0,True,False,False,False,False,False,True,537212,Regional Cold Travelers
8,10.25,0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,536.0,1.0,1.0,0.0,131.0,1.0,1.0,216.23,0.0,False,False,True,False,False,True,False,537227,Winter Escaper
8,18.375,0,3.0,4.0,2.75,7.333333333333333,1.5275252316519463,0.6666666666666666,0.0,0.0,0.0,493.0,3.0,0.6666666666666666,0.0,226.25,0.0,1.0,3016.32,0.0,True,False,False,False,False,False,True,537289,VIP
8,19.0,0,3.0,4.0,5.75,7.0,1.7320508075688772,0.3333333333333333,0.0,0.0,0.0,428.0,3.0,0.3333333333333333,0.0,109.25,0.0,1.0,2326.02,0.0,False,False,False,True,False,False,True,537317,Regional Cold Travelers
9,14.22222222222222,0,5.0,5.0,2.8,6.8,1.9235384061671343,0.4,0.4,0.1,0.0,363.0,5.0,0.4,0.2,181.2,0.2,1.0,3074.75,0.0,True,False,False,False,False,False,True,537373,Frequent Traveler
8,17.75,0,4.0,3.0,2.6666666666666665,6.25,3.304037933599835,0.0,0.6666666666666666,0.125,0.0,393.0,4.0,0.5,0.25,173.33333333333334,0.0,1.0,2395.0,0.0,True,False,False,False,False,False,True,537393,Regional Cold Travelers
8,15.25,0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.5,0.0,0.0,419.0,0.0,False,False,False,False,False,False,False,537400,Dormant Users
8,21.875,0,3.0,4.0,5.75,8.333333333333334,4.163331998932266,0.3333333333333333,0.0,0.0,0.0,421.0,2.0,0.3333333333333333,0.0,157.0,0.0,1.5,2742.04,36.647000000000006,True,False,False,False,False,False,True,537412,Regional Cold Travelers
9,23.77777777777778,1,3.0,1.0,2.0,6.0,1.0,0.6666666666666666,0.0,0.0,0.0,425.0,3.0,0.3333333333333333,0.0,170.0,0.3333333333333333,1.0,1664.22,0.0,False,True,False,False,False,True,False,537413,Local Eco Travelers
8,14.625,0,3.0,3.0,1.6666666666666667,7.0,1.7320508075688772,0.6666666666666666,0.0,0.0,0.0,410.0,3.0,0.3333333333333333,0.3333333333333333,124.0,0.3333333333333333,1.0,1226.73,0.0,True,False,False,False,False,True,False,537414,Local Eco Travelers
8,18.125,0,0.0,2.0,4.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,128.0,0.0,False,False,False,False,False,False,False,537470,Dormant Users
9,7.666666666666667,0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,107.0,0.0,False,False,False,False,False,False,False,537481,Dormant Users
9,15.555555555555555,0,1.0,3.0,11.333333333333334,280.0,0.0,0.0,0.0,0.0,0.0,119.0,1.0,0.0,0.0,128.0,0.0,1.0,1336.48,0.0,False,True,False,False,False,True,False,537507,Local Eco Travelers
8,17.25,0,5.0,5.0,2.2,7.2,1.7888543819998317,0.4,0.2,0.1,0.0,418.0,4.0,0.4,0.0,136.4,0.0,1.6666666666666667,1601.22,5.3925,True,False,False,False,False,False,True,537560,Frequent Traveler
8,16.75,0,2.0,4.0,5.75,5.0,0.0,1.0,0.5,0.1,0.0,406.0,2.0,0.5,0.5,242.0,0.0,1.0,1392.3200000000002,0.0,True,False,False,False,False,False,True,537580,Regional Cold Travelers
8,13.75,0,3.0,3.0,2.333333333333333,6.666666666666667,1.1547005383792517,0.6666666666666666,0.3333333333333333,0.2,0.3333333333333333,452.0,3.0,0.6666666666666666,0.0,145.66666666666666,0.3333333333333333,1.0,1298.77,0.0,False,True,False,False,False,True,False,537586,Local Eco Travelers
8,27.375,0,4.0,3.0,1.3333333333333333,7.25,2.0615528128088303,0.25,0.3333333333333333,0.15,0.0,436.0,3.0,0.5,0.0,178.33333333333334,0.0,1.0,2996.53,0.0,False,True,False,False,False,True,False,537595,VIP
8,10.0,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,143.0,0.0,False,False,False,False,False,False,False,537659,Dormant Users
8,16.25,0,3.0,3.0,2.6666666666666665,6.666666666666667,0.5773502691896257,0.0,0.3333333333333333,0.1,0.0,430.0,3.0,0.3333333333333333,0.0,137.33333333333334,0.0,1.0,1690.16,0.0,True,False,False,False,False,False,True,537671,Regional Cold Travelers
8,47.875,1,3.0,3.0,3.6666666666666665,9.333333333333334,2.0816659994661326,0.3333333333333333,0.0,0.0,0.0,482.0,3.0,0.6666666666666666,0.0,112.33333333333331,0.0,1.0,1383.45,146.007,True,False,False,False,False,False,True,537676,VIP
8,13.5,0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,491.0,1.0,0.0,0.0,197.0,1.0,1.0,558.49,0.0,False,False,True,False,False,False,True,537688,Tropics Lover
8,13.375,0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,426.0,1.0,0.0,0.0,200.0,0.0,1.0,416.24,0.0,False,True,False,False,False,True,False,537723,Local Eco Travelers
8,14.25,0,2.0,2.0,1.0,11.0,5.656854249492381,0.0,0.5,0.1,0.0,492.0,2.0,0.5,0.0,199.0,0.0,1.0,747.53,13.031,True,False,False,False,False,True,False,537725,Local Eco Travelers
8,23.0,0,5.0,5.0,6.0,7.8,3.114482300479488,0.8,0.0,0.0,0.0,364.0,5.0,0.4,0.4,232.4,0.0,1.0,4350.6,0.0,False,True,False,False,False,True,False,537748,Frequent Traveler
8,16.875,0,3.0,4.0,3.0,6.666666666666667,3.055050463303893,1.0,0.25,0.2,0.0,474.0,3.0,0.3333333333333333,0.0,155.0,0.0,1.5,1462.25,0.0,False,True,False,False,False,True,False,537770,Local Eco Travelers
8,24.125,0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.5,0.0,0.0,209.0,0.0,False,False,False,False,False,False,False,537776,Dormant Users
8,9.375,0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,533.0,1.0,1.0,0.0,95.0,0.0,1.0,513.9,0.0,False,True,False,False,False,True,False,537795,Local Eco Travelers
8,23.875,0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,378.0,1.0,0.0,1.0,124.0,0.0,1.0,180.9,0.0,False,True,False,False,False,True,False,537804,Local Eco Travelers
8,16.375,0,1.0,3.0,3.6666666666666665,7.0,0.0,1.0,0.0,0.0,0.0,529.0,1.0,1.0,0.0,199.66666666666663,0.0,1.0,819.95,0.0,False,True,False,False,False,True,False,537818,Local Eco Travelers
8,21.5,0,3.0,4.0,2.75,7.666666666666667,1.5275252316519463,0.0,0.25,0.1,0.0,373.0,3.0,0.3333333333333333,0.3333333333333333,220.25,0.0,1.0,1913.17,0.0,True,False,False,False,False,False,True,537819,Regional Cold Travelers
8,23.875,0,2.0,2.0,1.0,5.5,2.1213203435596424,0.0,0.0,0.0,0.0,372.0,2.0,0.5,0.5,201.0,0.5,1.0,867.21,50.0625,True,False,False,False,False,False,True,537834,Regional Cold Travelers
8,16.25,0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,394.0,1.0,0.0,1.0,38.0,0.0,1.0,284.76,0.0,True,False,False,False,False,False,True,537860,Regional Cold Travelers
8,14.75,0,2.0,3.0,5.666666666666667,6.0,0.0,0.5,0.0,0.0,0.0,519.0,1.0,1.0,0.0,103.33333333333331,0.0,1.0,1401.49,0.0,False,True,False,False,False,True,False,537861,Local Eco Travelers
8,15.5,0,4.0,5.0,2.0,7.25,0.5,0.75,0.0,0.0,0.25,475.0,4.0,0.75,0.0,190.8,0.25,1.3333333333333333,1439.44,16.439999999999998,False,True,False,False,False,True,False,537904,Local Eco Travelers
8,12.0,0,2.0,3.0,6.666666666666667,6.5,0.7071067811865476,0.5,0.3333333333333333,0.15,0.0,443.0,2.0,0.5,0.0,126.66666666666669,0.0,1.0,1154.56,0.0,True,False,False,False,False,False,True,537922,Regional Cold Travelers
8,19.25,0,0.0,2.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.5,0.0,0.0,289.0,0.0,False,False,False,False,False,False,False,537926,Dormant Users
8,7.625,0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,False,False,False,False,False,False,False,537975,Dormant Users
8,62.5,2,2.0,2.0,3.5,7.0,0.0,1.0,0.0,0.0,0.0,481.0,2.0,0.5,0.0,203.5,0.0,1.0,2271.72,0.0,False,True,False,False,False,True,False,538069,Local Eco Travelers
8,17.25,0,5.0,5.0,3.4,7.0,2.345207879911715,0.4,0.2,0.1,0.0,424.0,3.0,0.4,0.0,324.8,0.0,1.0,4162.66,53.979,False,False,False,True,False,False,True,538074,Frequent Traveler
8,19.875,0,4.0,5.0,3.0,5.75,0.957427107756338,0.5,0.0,0.0,0.0,437.0,4.0,0.25,0.0,210.4,0.0,1.3333333333333333,2465.12,0.0,True,False,False,False,False,True,False,538084,Local Eco Travelers
8,18.625,0,2.0,0.0,0.0,9.5,0.7071067811865476,0.0,0.0,0.0,0.0,458.0,2.0,0.5,0.0,0.0,0.0,1.0,249.16000000000005,28.6485,True,False,False,False,False,True,False,538108,Local Eco Travelers
9,9.77777777777778,0,2.0,2.0,3.5,9.5,2.1213203435596424,0.0,0.0,0.0,0.0,401.0,2.0,0.0,0.5,135.0,0.5,1.0,843.75,18.364,False,True,False,False,False,True,False,538112,Local Eco Travelers
8,15.25,0,2.0,2.0,1.5,9.0,2.8284271247461903,0.5,0.0,0.0,0.0,394.0,2.0,0.0,0.5,199.5,0.0,1.0,978.63,0.0,True,False,False,False,False,False,True,538131,Regional Cold Travelers
8,13.875,0,3.0,2.0,4.5,9.0,6.082762530298219,0.6666666666666666,0.0,0.0,0.0,495.0,3.0,0.6666666666666666,0.0,102.5,0.0,1.0,1449.96,0.0,False,True,False,False,False,True,False,538134,Local Eco Travelers
8,7.625,0,1.0,1.0,2.0,12.0,0.0,1.0,1.0,0.1,0.0,383.0,1.0,0.0,1.0,268.0,0.0,1.0,845.54,0.0,False,False,False,True,False,False,True,538139,Regional Cold Travelers
8,53.5,1,3.0,2.0,3.5,5.666666666666667,1.5275252316519463,0.6666666666666666,0.0,0.0,0.3333333333333333,488.0,3.0,0.6666666666666666,0.0,306.0,0.6666666666666666,1.5,1947.6,0.0,False,False,True,False,False,True,False,538147,Tropics Lover
9,16.11111111111111,0,3.0,3.0,2.6666666666666665,6.333333333333333,2.081665999466133,0.0,0.0,0.0,0.3333333333333333,360.0,3.0,0.6666666666666666,0.3333333333333333,126.33333333333331,0.3333333333333333,1.0,1690.59,0.0,True,False,False,False,False,True,False,538167,Local Eco Travelers
8,24.75,0,3.0,4.0,3.0,7.0,1.0,0.3333333333333333,0.0,0.0,0.0,475.0,3.0,0.3333333333333333,0.0,278.0,0.0,1.5,2538.9300000000003,88.0995,True,False,False,False,False,False,True,538188,VIP
8,16.125,0,4.0,4.0,2.25,7.25,3.2015621187164243,0.0,0.5,0.075,0.0,442.0,4.0,0.5,0.0,93.25,0.0,1.3333333333333333,2374.69,112.429,False,False,False,True,False,False,True,538197,VIP
9,16.77777777777778,0,2.0,3.0,3.333333333333333,7.0,2.8284271247461903,0.0,0.0,0.0,0.0,477.0,2.0,0.5,0.0,148.0,0.0,1.0,495.84,0.0,False,True,False,False,False,True,False,538214,Local Eco Travelers
8,18.125,0,3.0,3.0,1.6666666666666667,8.666666666666666,0.5773502691896255,0.0,0.0,0.0,0.0,499.0,3.0,0.6666666666666666,0.0,152.66666666666666,0.0,1.0,2267.48,113.58,False,False,False,True,True,False,False,538216,VIP
8,18.0,0,2.0,3.0,4.666666666666667,6.5,0.7071067811865476,0.0,0.0,0.0,0.0,415.0,2.0,0.5,0.0,203.0,0.0,1.0,1696.01,0.0,True,False,False,False,False,True,False,538260,Local Eco Travelers
9,12.0,0,2.0,2.0,1.0,12.5,4.949747468305833,0.5,0.0,0.0,0.0,383.0,2.0,0.5,0.5,144.5,0.5,1.0,733.84,0.0,False,True,False,False,False,True,False,538270,Local Eco Travelers
8,10.5,0,1.0,1.0,5.0,11.0,0.0,1.0,0.0,0.0,0.0,489.0,1.0,0.0,0.0,65.0,0.0,1.0,194.12,0.0,False,True,False,False,False,True,False,538274,Local Eco Travelers
9,14.77777777777778,0,3.0,3.0,3.0,8.333333333333334,2.516611478423584,0.0,0.3333333333333333,0.05,0.0,357.0,3.0,0.3333333333333333,0.3333333333333333,186.0,0.0,1.0,2945.93,0.0,True,False,False,False,False,False,True,538279,VIP
8,14.0,0,2.0,2.0,1.5,7.0,0.0,0.0,0.0,0.0,0.0,388.0,2.0,0.0,0.5,175.5,0.5,1.0,1209.3,0.0,True,False,False,False,False,True,False,538306,Local Eco Travelers
8,23.0,0,3.0,3.0,2.333333333333333,5.0,1.7320508075688772,0.3333333333333333,0.3333333333333333,0.05,0.0,358.0,3.0,0.6666666666666666,0.3333333333333333,194.66666666666663,0.0,1.5,3395.45,69.74600000000001,True,False,False,False,False,False,True,538319,VIP
8,12.0,0,1.0,1.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,496.0,1.0,0.0,0.0,315.0,0.0,1.0,748.64,65.04599999999999,True,False,False,False,False,False,True,538321,Regional Cold Travelers
8,20.625,0,4.0,4.0,5.5,6.5,1.2909944487358056,0.25,0.0,0.0,0.0,360.0,4.0,0.25,0.25,232.75,0.0,1.0,2761.41,0.0,True,False,False,False,False,False,True,538331,Regional Cold Travelers
8,21.875,0,4.0,4.0,5.5,7.0,4.242640687119285,0.75,0.25,0.1,0.0,375.0,3.0,0.5,0.25,92.25,0.0,1.0,1585.09,0.0,True,False,False,False,False,False,True,538349,Regional Cold Travelers
8,38.75,1,1.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,497.0,1.0,0.0,0.0,176.0,0.0,1.0,330.16,0.0,False,True,False,False,False,True,False,538350,Local Eco Travelers
8,17.375,0,5.0,5.0,2.4,6.8,2.588435821108957,0.8,0.2,0.05,0.0,431.0,5.0,0.4,0.0,97.2,0.4,1.0,2857.96,0.0,True,False,False,False,False,True,False,538388,Frequent Traveler
9,34.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,538413,Dreamer
8,10.5,0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,539.0,1.0,1.0,0.0,39.0,0.0,1.0,143.13,0.0,True,False,False,False,False,False,True,538426,Regional Cold Travelers
8,15.625,0,4.0,4.0,2.25,9.5,5.686240703077327,0.0,0.0,0.0,0.0,458.0,4.0,0.5,0.0,126.25,0.0,1.3333333333333333,1769.25,0.0,True,False,False,False,False,False,True,538432,Regional Cold Travelers
8,27.375,0,3.0,3.0,1.6666666666666667,6.333333333333333,3.214550253664318,0.6666666666666666,0.0,0.0,0.0,414.0,2.0,0.3333333333333333,0.0,73.0,0.0,1.0,865.3100000000001,20.090000000000003,False,True,False,False,False,True,False,538438,Local Eco Travelers
8,28.75,1,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,522.0,1.0,1.0,0.0,281.5,0.0,1.0,773.3199999999999,0.0,True,False,False,False,False,False,True,538441,Regional Cold Travelers
9,12.444444444444445,0,2.0,2.0,4.5,7.5,0.7071067811865476,0.0,0.0,0.0,0.0,487.0,2.0,0.0,0.0,189.5,0.0,2.0,577.2,0.0,True,False,False,False,False,True,False,538454,Local Eco Travelers
8,19.0,0,3.0,3.0,3.333333333333333,6.666666666666667,2.081665999466133,1.0,0.6666666666666666,0.1,0.0,447.0,3.0,0.3333333333333333,0.0,122.33333333333331,0.0,1.0,1231.99,0.0,False,True,False,False,False,True,False,538457,Local Eco Travelers
8,13.25,0,4.0,3.0,2.6666666666666665,9.5,3.0000000000000004,0.25,0.0,0.0,0.0,365.0,4.0,0.25,0.5,119.66666666666669,0.0,1.3333333333333333,2437.47,9.1095,True,False,False,False,False,False,True,538458,Regional Cold Travelers
8,15.875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,538463,Dormant Users
8,12.0,0,2.0,3.0,4.0,5.5,0.7071067811865476,0.5,0.3333333333333333,0.1,0.0,481.0,2.0,0.5,0.0,138.33333333333334,0.0,1.0,1339.97,0.0,False,True,False,False,False,True,False,538489,Local Eco Travelers
8,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,538511,Dormant Users
8,21.625,0,4.0,4.0,3.25,4.75,1.5,0.25,0.0,0.0,0.0,413.0,4.0,0.75,0.0,204.25,0.0,1.3333333333333333,1794.9,13.533,True,False,False,False,False,False,True,538522,Regional Cold Travelers
8,23.5,0,3.0,3.0,2.0,7.666666666666667,1.5275252316519463,0.3333333333333333,0.0,0.0,0.0,381.0,2.0,0.3333333333333333,0.3333333333333333,179.33333333333334,0.0,1.0,1287.84,104.274,False,True,False,False,False,True,False,538529,VIP
8,13.0,0,3.0,3.0,2.6666666666666665,6.666666666666667,1.1547005383792517,0.3333333333333333,0.0,0.0,0.0,484.0,3.0,0.6666666666666666,0.0,106.33333333333331,0.0,1.0,2619.8500000000004,166.3125,True,False,False,False,False,True,False,538538,VIP
8,15.0,0,4.0,4.0,2.5,7.25,1.8929694486000912,0.0,0.0,0.0,0.0,367.0,4.0,0.5,0.25,109.25,0.0,1.0,2246.4700000000003,4.2465,False,True,False,False,False,True,False,538608,Local Eco Travelers
8,13.75,0,2.0,2.0,2.0,6.5,2.1213203435596424,0.0,0.0,0.0,0.0,438.0,2.0,0.0,0.0,173.5,0.5,1.0,1745.1699999999998,127.26,False,True,False,False,False,True,False,538638,VIP
9,42.22222222222222,2,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,353.0,1.0,0.0,1.0,309.0,0.0,1.0,768.44,0.0,False,False,False,True,False,False,True,538641,Regional Cold Travelers
8,54.875,1,2.0,1.0,1.0,6.5,0.7071067811865476,1.0,0.0,0.0,0.0,474.0,1.0,0.5,0.0,109.0,0.0,1.0,258.88,0.0,False,True,False,False,False,True,False,538666,Local Eco Travelers
8,6.5,0,1.0,1.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,530.0,1.0,1.0,0.0,96.0,0.0,1.0,267.12,0.0,True,False,False,False,False,False,True,538677,Regional Cold Travelers
8,15.625,0,3.0,2.0,1.0,7.666666666666667,2.0816659994661326,0.6666666666666666,0.0,0.0,0.0,375.0,3.0,0.3333333333333333,0.3333333333333333,108.5,0.0,1.0,969.33,89.8775,False,True,False,False,False,True,False,538680,VIP
9,19.444444444444443,0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,434.0,1.0,0.0,0.0,152.0,0.0,1.0,403.45,0.0,False,True,False,False,False,True,False,538681,Local Eco Travelers
8,21.75,0,3.0,4.0,4.0,5.666666666666667,0.5773502691896257,0.0,0.0,0.0,0.3333333333333333,499.0,3.0,0.6666666666666666,0.0,162.5,0.3333333333333333,1.0,1334.18,0.0,True,False,False,False,False,True,False,538691,Local Eco Travelers
8,9.75,0,0.0,2.0,2.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,72.5,0.0,0.0,145.0,0.0,False,False,False,False,False,False,False,538696,Dormant Users
8,13.125,0,3.0,2.0,1.0,6.0,4.358898943540674,0.3333333333333333,0.0,0.0,0.0,361.0,3.0,0.0,0.3333333333333333,302.0,0.0,1.0,3951.53,170.07100000000003,True,False,False,False,False,False,True,538703,VIP
8,17.875,0,3.0,3.0,2.6666666666666665,11.0,2.6457513110645907,1.0,0.0,0.0,0.3333333333333333,355.0,3.0,0.3333333333333333,0.3333333333333333,126.0,0.3333333333333333,1.0,2684.66,78.64600000000002,False,True,False,False,False,True,False,538714,VIP
9,18.11111111111111,0,3.0,3.0,5.0,9.333333333333334,2.516611478423584,0.3333333333333333,0.0,0.0,0.3333333333333333,474.0,3.0,0.6666666666666666,0.0,138.66666666666666,0.3333333333333333,1.0,2024.62,0.0,True,False,False,False,False,True,False,538780,Local Eco Travelers
