sessions_ttl,clicks_avg,cancellations_ttl,flights_booked_ttl,hotels_booked_ttl,nightsPerTrip_avg,lead_time_flight_days_avg,lead_time_flight_days_std,business_weekday_rate,hotel_discount_proportion_avg,hotel_discount_amount_avg,winter_escape_rate,recency_days_flight,unique_destinations_count,winter_travel_rate,summer_travel_rate,hotel_price_avg,tropics_rate,trips_per_active_month,revenue_total_user,total_discount_savings,climate_segment_mode_kalt_reise,climate_segment_mode_klimaneutral,climate_segment_mode_tropen_reise,climate_segment_mode_warm_reise,distance_category_mode_global,distance_category_mode_lokal,distance_category_mode_regional,segment_rule,user_id
8,16.5,0,2.0,2.0,5.5,6.5,2.1213203435596424,0.5,0.0,0.0,0.0,502.0,2.0,0.5,0.0,295.5,0.0,1.0,1080.3,0.0,False,True,False,False,False,True,False,None,541972
8,12.5,0,1.0,1.0,3.0,6.0,0.0,0.0,1.0,0.05,0.0,399.0,1.0,0.0,1.0,268.0,0.0,1.0,526.87,0.0,True,False,False,False,False,False,True,None,541980
9,9.88888888888889,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,541988
8,12.5,0,3.0,3.0,3.0,4.0,0.0,0.6666666666666666,0.0,0.0,0.0,500.0,2.0,0.6666666666666666,0.0,102.33333333333331,0.0,1.0,572.54,0.0,True,False,False,False,False,False,True,None,541998
9,17.444444444444443,0,0.0,2.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.5,0.0,0.0,257.0,0.0,False,False,False,False,False,False,False,None,541999
8,17.375,0,3.0,3.0,2.333333333333333,7.0,2.6457513110645907,0.0,0.0,0.0,0.0,485.0,3.0,0.3333333333333333,0.0,277.0,0.0,1.5,1840.95,14.7305,True,False,False,False,False,True,False,None,542012
8,16.75,0,4.0,6.0,5.166666666666667,6.25,2.6299556396765835,0.25,0.1666666666666666,0.1,0.0,407.0,3.0,0.25,0.25,238.33333333333331,0.0,1.3333333333333333,3320.4,0.0,True,False,False,False,False,False,True,VIP,542015
8,11.5,0,3.0,4.0,3.0,6.333333333333333,2.516611478423583,0.6666666666666666,0.25,0.1,0.0,482.0,3.0,0.6666666666666666,0.0,154.25,0.0,1.0,1293.14,27.774,False,True,False,False,False,True,False,None,542027
8,19.125,0,2.0,2.0,1.5,6.5,0.7071067811865476,0.5,0.0,0.0,0.0,480.0,2.0,0.5,0.0,123.0,0.0,1.0,1438.06,0.0,True,False,False,False,False,False,True,None,542036
8,41.625,1,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,215.0,0.0,False,False,False,False,False,False,False,None,542056
8,24.0,0,3.0,2.0,1.5,6.666666666666667,1.1547005383792517,0.3333333333333333,0.0,0.0,0.3333333333333333,479.0,3.0,0.6666666666666666,0.0,70.5,0.3333333333333333,1.0,1756.7,140.118,True,False,False,False,False,False,True,VIP,542059
8,36.5,1,1.0,1.0,3.0,4.0,0.0,1.0,1.0,0.1,0.0,518.0,1.0,1.0,0.0,268.0,0.0,1.0,915.66,64.766,True,False,False,False,False,False,True,None,542065
8,23.875,0,3.0,3.0,4.666666666666667,5.666666666666667,2.309401076758503,1.0,0.3333333333333333,0.1,0.3333333333333333,410.0,3.0,0.6666666666666666,0.3333333333333333,123.66666666666669,0.3333333333333333,1.0,1267.4,14.202,True,False,False,False,False,True,False,None,542080
8,22.125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,Dreamer,542095
9,47.888888888888886,1,4.0,4.0,6.75,75.75,136.18216966010394,0.75,0.0,0.0,0.0,100.0,4.0,0.25,0.25,181.25,0.5,1.0,8488.7,334.33500000000004,False,False,True,False,False,True,False,VIP,542142
8,12.5,0,2.0,2.0,2.5,6.5,0.7071067811865476,1.0,0.0,0.0,0.0,467.0,2.0,0.0,0.0,248.0,0.0,1.0,1530.89,0.0,False,True,False,False,False,True,False,None,542153
9,15.444444444444445,0,1.0,1.0,2.0,6.0,0.0,0.0,1.0,0.1,0.0,473.0,1.0,0.0,0.0,149.0,0.0,1.0,504.53,0.0,False,False,False,True,False,False,True,None,542189
8,10.875,0,3.0,1.0,2.0,7.666666666666667,4.041451884327381,1.0,0.0,0.0,0.3333333333333333,482.0,3.0,0.3333333333333333,0.0,105.0,0.3333333333333333,1.5,1399.83,0.0,True,False,False,False,False,True,False,None,542194
8,9.0,0,1.0,1.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,533.0,1.0,1.0,0.0,64.0,0.0,1.0,115.18,5.118,False,True,False,False,False,True,False,None,542196
8,18.5,0,5.0,5.0,4.0,6.8,1.6431676725154984,0.4,0.0,0.0,0.0,371.0,4.0,0.4,0.4,117.4,0.0,1.0,3485.92,99.579,True,False,False,False,False,False,True,Frequent Traveler,542208
10,12.4,0,1.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,500.0,1.0,0.0,0.0,250.0,1.0,1.0,1561.98,0.0,False,False,True,False,False,False,True,Tropics Lover,542230
8,12.25,0,2.0,2.0,3.5,6.0,1.4142135623730951,0.5,0.0,0.0,0.0,387.0,2.0,0.0,0.5,218.0,0.0,1.0,1433.22,0.0,True,False,False,False,True,False,False,None,542254
8,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,542267
9,25.33333333333333,0,2.0,3.0,2.6666666666666665,7.0,2.8284271247461903,0.5,0.0,0.0,0.0,423.0,2.0,0.0,0.0,139.0,0.0,1.0,1359.88,43.24700000000001,True,False,False,False,False,True,False,None,542270
8,16.25,0,2.0,2.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,447.0,2.0,0.5,0.0,219.0,0.0,1.0,1450.6,29.660000000000004,False,False,False,True,False,False,True,None,542277
8,18.875,0,4.0,4.0,1.0,8.0,4.242640687119286,0.25,0.5,0.2249999999999999,0.0,436.0,4.0,0.5,0.0,248.0,0.0,1.0,2436.94,0.0,True,False,False,False,False,False,True,None,542282
8,8.875,0,1.0,1.0,3.0,11.0,0.0,1.0,0.0,0.0,1.0,531.0,1.0,1.0,0.0,138.0,1.0,1.0,552.31,0.0,False,False,True,False,False,False,True,Winter Escaper,542303
8,12.125,0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,135.0,0.0,False,False,False,False,False,False,False,None,542316
8,13.125,0,3.0,3.0,1.6666666666666667,7.666666666666667,2.516611478423583,0.3333333333333333,0.0,0.0,0.0,444.0,3.0,0.6666666666666666,0.0,206.66666666666663,0.0,1.0,1525.12,0.0,True,False,False,False,False,False,True,None,542326
8,15.5,0,1.0,2.0,4.5,7.0,0.0,0.0,0.0,0.0,0.0,513.0,1.0,1.0,0.0,269.0,0.0,1.0,1182.53,0.0,False,False,False,True,False,False,True,None,542334
8,16.5,0,2.0,3.0,6.333333333333333,7.5,3.5355339059327378,0.5,0.0,0.0,0.0,431.0,2.0,0.5,0.0,216.33333333333331,0.0,1.0,1387.79,0.0,True,False,False,False,False,True,False,None,542358
8,26.25,0,3.0,3.0,1.6666666666666667,5.666666666666667,1.5275252316519463,0.3333333333333333,0.3333333333333333,0.15,0.0,457.0,3.0,0.3333333333333333,0.0,169.66666666666666,0.0,1.0,962.13,0.0,True,False,False,False,False,False,True,None,542366
8,15.25,0,3.0,3.0,1.6666666666666667,11.333333333333334,2.081665999466133,0.6666666666666666,0.0,0.0,0.0,470.0,3.0,0.6666666666666666,0.0,132.0,0.0,1.5,1429.67,0.0,True,False,False,False,False,False,True,None,542383
8,55.375,1,3.0,3.0,1.3333333333333333,5.666666666666667,0.5773502691896258,0.6666666666666666,0.3333333333333333,0.1,0.0,436.0,1.0,0.0,0.0,119.66666666666669,0.0,1.5,960.21,0.0,False,True,False,False,False,True,False,None,542418
9,12.666666666666666,0,2.0,2.0,1.0,8.5,4.949747468305833,0.5,0.0,0.0,0.0,518.0,2.0,1.0,0.0,190.0,0.0,2.0,1430.68,0.0,True,False,False,False,False,False,True,None,542451
8,18.875,0,4.0,3.0,5.666666666666667,9.25,2.217355782608345,0.5,0.6666666666666666,0.075,0.0,425.0,4.0,0.25,0.0,155.33333333333334,0.0,1.0,2448.1400000000003,0.0,False,True,False,False,False,True,False,None,542471
8,15.5,0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,354.0,1.0,0.0,1.0,0.0,0.0,1.0,333.46,0.0,False,True,False,False,False,True,False,None,542482
8,7.625,0,1.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,537.0,1.0,1.0,0.0,126.0,0.0,1.0,453.66,0.0,True,False,False,False,False,False,True,None,542570
8,10.625,0,2.0,2.0,5.0,5.5,0.7071067811865476,1.0,0.5,0.15,0.0,509.0,2.0,1.0,0.0,165.0,0.0,2.0,797.03,0.0,False,True,False,False,False,True,False,None,542585
8,12.875,0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,526.0,1.0,1.0,0.0,294.0,0.0,1.0,661.25,0.0,False,True,False,False,False,True,False,None,542605
8,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,542638
8,12.875,0,4.0,3.0,1.0,6.75,2.629955639676583,0.25,0.0,0.0,0.25,415.0,4.0,0.5,0.0,95.0,0.25,1.0,3058.36,160.94500000000002,True,False,False,False,False,False,True,VIP,542657
8,21.75,0,3.0,1.0,1.0,8.666666666666666,2.309401076758504,0.6666666666666666,0.0,0.0,0.0,460.0,3.0,0.3333333333333333,0.0,137.0,0.3333333333333333,1.0,2320.17,29.1515,True,False,False,False,False,False,True,None,542658
8,24.125,0,5.0,5.0,2.4,8.8,3.633180424916989,0.6,0.2,0.2,0.0,368.0,5.0,0.4,0.2,173.2,0.0,1.25,3157.81,0.0,True,False,False,False,False,False,True,Frequent Traveler,542663
8,18.625,0,2.0,3.0,8.333333333333334,9.5,2.1213203435596424,0.0,0.0,0.0,0.0,365.0,2.0,0.5,0.5,416.3333333333333,0.0,1.0,3189.4,0.0,True,False,False,False,False,True,False,VIP,542670
8,13.25,0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,93.0,0.0,False,False,False,False,False,False,False,None,542706
9,11.0,0,3.0,3.0,1.6666666666666667,7.333333333333333,0.5773502691896258,0.6666666666666666,0.0,0.0,0.0,368.0,2.0,0.3333333333333333,0.3333333333333333,152.66666666666666,0.0,1.0,1990.3,50.15950000000001,True,False,False,False,False,False,True,None,542752
8,18.875,0,4.0,5.0,3.6,7.25,1.707825127659933,0.5,0.0,0.0,0.0,361.0,4.0,0.25,0.25,274.6,0.0,1.0,2532.12,0.0,False,True,False,False,False,True,False,None,542760
8,11.125,0,2.0,2.0,8.5,86.5,115.25840533340724,0.5,0.5,0.15,0.0,285.0,2.0,0.0,0.0,91.5,0.5,1.0,2523.87,0.0,False,True,False,False,False,True,False,None,542767
8,19.0,0,4.0,4.0,2.0,7.0,1.4142135623730951,0.5,0.0,0.0,0.0,439.0,4.0,0.25,0.0,138.25,0.0,1.3333333333333333,1185.84,6.456,False,False,False,True,False,False,True,None,542795
8,18.0,0,4.0,2.0,1.0,4.5,1.0,0.5,0.0,0.0,0.0,436.0,3.0,0.25,0.0,154.0,0.25,1.0,4208.16,59.605,True,False,False,False,False,True,False,VIP,542796
8,17.625,0,4.0,4.0,2.75,5.25,0.957427107756338,0.75,0.0,0.0,0.0,398.0,4.0,0.25,0.25,191.75,0.5,1.0,2272.56,47.712,False,True,False,False,False,True,False,None,542805
9,23.0,0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,142.0,0.0,False,False,False,False,False,False,False,None,542812
8,11.125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,542815
8,17.25,0,4.0,4.0,2.0,5.75,2.6299556396765835,0.0,0.0,0.0,0.0,498.0,4.0,0.75,0.0,274.0,0.0,1.3333333333333333,2317.1800000000003,10.667000000000002,False,True,False,False,False,True,False,None,542825
8,14.125,0,2.0,2.0,5.0,7.5,2.1213203435596424,0.0,0.0,0.0,0.0,498.0,2.0,0.5,0.0,133.0,0.0,1.0,1460.03,0.0,True,False,False,False,False,False,True,None,542843
8,14.125,0,4.0,3.0,5.666666666666667,7.75,2.5,0.25,0.0,0.0,0.0,421.0,4.0,0.25,0.0,130.0,0.25,1.0,1029.26,0.0,False,True,False,False,False,True,False,None,542850
8,15.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,542857
8,15.625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,542874
8,13.0,0,2.0,2.0,11.0,8.5,0.7071067811865476,0.5,0.0,0.0,0.0,406.0,2.0,0.0,0.5,195.0,0.0,1.0,1726.78,0.0,True,False,False,False,False,True,False,None,542914
8,20.625,0,4.0,3.0,4.0,60.75,108.83741697290198,0.5,0.0,0.0,0.5,145.0,4.0,0.75,0.0,172.66666666666666,0.5,1.0,11358.47,26.214,False,False,True,False,False,False,True,VIP,542918
8,18.375,0,5.0,5.0,2.0,5.8,1.3038404810405295,0.8,0.0,0.0,0.2,466.0,5.0,0.6,0.0,194.4,0.4,1.25,3129.63,0.0,True,False,False,False,False,False,True,Frequent Traveler,542937
9,9.333333333333334,0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,110.0,0.0,False,False,False,False,False,False,False,None,542965
8,15.25,0,2.0,3.0,3.333333333333333,8.0,2.8284271247461903,1.0,0.6666666666666666,0.05,0.0,466.0,2.0,0.5,0.0,133.66666666666666,0.0,1.0,1494.38,0.0,True,False,False,False,False,False,True,None,542976
8,16.875,1,1.0,1.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,531.0,1.0,1.0,0.0,73.0,0.0,1.0,163.82,0.0,False,True,False,False,False,True,False,None,543008
8,20.75,0,3.0,3.0,2.0,7.666666666666667,0.5773502691896257,0.0,0.0,0.0,0.0,479.0,3.0,0.6666666666666666,0.0,89.0,0.0,1.0,1148.26,0.0,True,False,False,False,False,False,True,None,543038
8,19.75,0,5.0,3.0,2.333333333333333,5.6,0.8944271909999159,0.4,0.3333333333333333,0.05,0.0,473.0,4.0,0.6,0.0,120.33333333333331,0.0,1.6666666666666667,3758.89,0.0,True,False,False,False,False,False,True,Frequent Traveler,543052
8,15.875,0,1.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,511.0,1.0,1.0,0.0,134.0,0.0,1.0,424.26,14.513,True,False,False,False,True,False,False,None,543074
8,18.0,0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,367.0,1.0,0.0,1.0,267.0,0.0,1.0,678.4,0.0,True,False,False,False,False,False,True,None,543075
8,19.375,0,4.0,4.0,2.75,10.0,4.83045891539648,0.25,0.25,0.05,0.0,413.0,4.0,0.5,0.0,225.25,0.0,1.0,3694.41,0.0,False,True,False,False,False,True,False,VIP,543081
8,16.875,0,4.0,5.0,3.6,5.75,2.5,0.75,0.2,0.05,0.0,436.0,3.0,0.25,0.0,179.4,0.0,1.3333333333333333,2851.47,0.0,True,False,False,False,False,False,True,VIP,543114
8,12.375,0,2.0,3.0,4.0,5.5,2.1213203435596424,0.5,0.3333333333333333,0.15,0.0,464.0,2.0,0.5,0.0,159.33333333333334,0.0,1.0,952.37,0.0,False,True,False,False,False,True,False,None,543126
9,15.77777777777778,0,3.0,2.0,1.5,7.666666666666667,1.5275252316519463,0.0,0.5,0.05,0.0,434.0,3.0,0.3333333333333333,0.0,121.5,0.3333333333333333,1.0,1421.64,32.648,True,False,False,False,False,False,True,None,543165
8,41.625,1,2.0,1.0,5.0,7.5,0.7071067811865476,0.0,0.0,0.0,0.5,504.0,2.0,1.0,0.0,52.0,0.5,2.0,1149.75,0.0,True,False,False,False,False,False,True,None,543222
8,13.875,0,3.0,2.0,5.0,9.333333333333334,1.5275252316519468,0.6666666666666666,0.0,0.0,0.0,453.0,3.0,0.3333333333333333,0.0,121.0,0.0,1.0,1366.37,72.24400000000001,False,True,False,False,False,True,False,VIP,543237
8,12.375,0,1.0,3.0,9.333333333333334,6.0,0.0,0.0,0.0,0.0,0.0,470.0,1.0,0.0,0.0,140.66666666666666,0.0,1.0,709.1700000000001,0.0,True,False,False,False,False,False,True,None,543240
9,9.666666666666666,0,2.0,2.0,2.0,8.0,1.4142135623730951,0.5,0.0,0.0,0.0,478.0,2.0,0.5,0.0,113.0,0.0,1.0,4473.17,0.0,True,False,False,False,True,False,False,VIP,543271
9,18.55555555555556,0,3.0,5.0,8.6,5.666666666666667,0.5773502691896258,0.6666666666666666,0.0,0.0,0.0,500.0,3.0,0.6666666666666666,0.0,213.6,0.0,1.5,1823.04,0.0,True,False,False,False,False,False,True,None,543273
8,14.75,0,3.0,3.0,2.0,10.0,1.0,0.3333333333333333,0.3333333333333333,0.1,0.0,409.0,2.0,0.3333333333333333,0.3333333333333333,309.0,0.3333333333333333,1.0,3563.9500000000003,0.0,False,True,False,False,False,True,False,VIP,543304
8,20.375,0,2.0,2.0,4.0,6.5,3.5355339059327378,0.5,0.5,0.2,0.0,466.0,2.0,0.5,0.0,209.5,0.0,1.0,1119.68,0.0,True,False,False,False,False,False,True,None,543306
8,19.875,0,4.0,4.0,2.0,7.5,2.3804761428476167,0.5,0.0,0.0,0.0,452.0,4.0,0.25,0.0,178.0,0.0,1.3333333333333333,2261.25,0.0,True,False,False,False,False,False,True,None,543327
8,17.75,0,3.0,3.0,6.333333333333333,7.0,1.0,0.6666666666666666,0.0,0.0,0.0,382.0,2.0,0.3333333333333333,0.3333333333333333,143.33333333333334,0.0,1.0,2503.06,0.0,False,False,False,True,False,False,True,None,543339
8,16.25,0,3.0,3.0,2.0,5.666666666666667,2.081665999466133,0.0,0.0,0.0,0.0,357.0,3.0,0.0,0.3333333333333333,319.6666666666667,0.0,1.0,1619.98,50.14,False,True,False,False,False,True,False,None,543352
9,20.0,0,4.0,4.0,1.25,8.75,1.707825127659933,0.5,0.0,0.0,0.0,437.0,4.0,0.5,0.0,174.0,0.0,1.0,3950.02,16.5485,True,False,False,False,False,False,True,VIP,543375
8,20.0,0,5.0,6.0,2.833333333333333,8.8,2.280350850198276,0.4,0.3333333333333333,0.075,0.0,357.0,4.0,0.4,0.6,209.5,0.0,1.6666666666666667,4090.71,112.698,True,False,False,False,False,False,True,Frequent Traveler,543385
8,15.5,0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.5,0.0,0.0,299.0,0.0,False,False,False,False,False,False,False,None,543428
9,15.88888888888889,0,1.0,2.0,1.5,6.0,0.0,1.0,0.5,0.15,0.0,531.0,1.0,1.0,0.0,167.0,0.0,1.0,681.3299999999999,0.0,False,True,False,False,False,True,False,None,543437
8,12.125,0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.15,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,68.0,0.0,False,False,False,False,False,False,False,None,543476
8,15.5,0,5.0,4.0,2.25,6.6,2.4083189157584592,0.4,0.0,0.0,0.0,406.0,4.0,0.4,0.2,149.5,0.0,1.0,2812.13,39.004000000000005,True,False,False,False,False,False,True,Frequent Traveler,543497
8,9.375,0,2.0,2.0,2.0,7.5,3.5355339059327378,0.5,0.0,0.0,0.0,493.0,2.0,0.5,0.0,148.5,0.0,1.0,556.71,0.0,False,True,False,False,False,True,False,None,543557
8,18.0,0,2.0,2.0,2.0,7.0,0.0,0.0,0.5,0.1,0.0,423.0,2.0,0.5,0.0,124.5,0.0,1.0,1054.4,0.0,True,False,False,False,False,True,False,None,543559
8,19.25,0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,529.0,1.0,1.0,0.0,399.0,0.0,1.0,820.73,0.0,True,False,False,False,False,False,True,None,543618
8,18.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,543620
8,19.25,0,5.0,4.0,2.25,6.0,1.0,0.4,0.0,0.0,0.0,453.0,4.0,0.6,0.0,127.0,0.0,1.6666666666666667,2430.37,99.6555,True,False,False,False,False,False,True,Frequent Traveler,543659
8,15.625,0,1.0,1.0,13.0,309.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,0.0,0.0,289.0,1.0,1.0,1033.3,0.0,False,False,True,False,True,False,False,Tropics Lover,543660
8,15.5,0,4.0,4.0,1.75,5.75,1.707825127659933,0.5,0.0,0.0,0.0,446.0,4.0,0.5,0.0,263.5,0.0,1.0,2604.18,0.0,True,False,False,False,True,False,False,None,543666
9,16.0,0,5.0,5.0,2.4,7.4,2.8809720581775866,0.4,0.4,0.1,0.2,359.0,5.0,0.4,0.2,118.0,0.2,1.25,2872.74,0.0,False,True,False,False,False,False,True,Frequent Traveler,543668
9,11.22222222222222,0,1.0,2.0,2.5,8.0,0.0,1.0,1.0,0.075,1.0,510.0,1.0,1.0,0.0,203.0,1.0,1.0,694.21,0.0,False,False,True,False,False,True,False,Winter Escaper,543671
8,6.375,0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,531.0,1.0,1.0,0.0,120.0,0.0,1.0,537.86,0.0,True,False,False,False,True,False,False,None,543694
8,8.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,543696
8,11.375,0,2.0,3.0,6.333333333333333,8.5,0.7071067811865476,0.0,0.0,0.0,0.0,465.0,2.0,0.5,0.0,195.66666666666663,0.5,1.0,1181.34,11.252,False,True,False,False,False,True,False,None,543713
10,14.0,0,4.0,4.0,2.5,8.5,1.2909944487358056,0.25,0.0,0.0,0.0,427.0,4.0,0.25,0.0,216.25,0.0,1.0,2942.04,0.0,True,False,False,False,False,False,True,VIP,543716
8,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,543723
8,18.0,0,5.0,5.0,3.2,7.2,4.43846820423443,0.2,0.0,0.0,0.0,377.0,4.0,0.2,0.2,130.2,0.0,1.25,3401.6,34.7655,True,False,False,False,False,False,True,Frequent Traveler,543728
8,13.5,0,3.0,4.0,3.25,5.333333333333333,1.1547005383792517,0.3333333333333333,0.5,0.15,0.0,412.0,3.0,0.3333333333333333,0.0,118.75,0.0,1.0,1732.57,123.9715,True,False,False,False,False,False,True,VIP,543778
8,18.625,0,5.0,6.0,1.8333333333333333,8.6,1.816590212458495,0.4,0.1666666666666666,0.1,0.0,409.0,5.0,0.2,0.2,152.83333333333334,0.0,1.0,3213.64,72.593,True,False,False,False,False,False,True,Frequent Traveler,543810
8,6.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,None,543816
8,19.625,0,1.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,481.0,1.0,0.0,0.0,112.0,0.0,1.0,622.3,0.0,True,False,False,False,False,False,True,None,543817
8,14.5,0,2.0,3.0,4.333333333333333,6.5,0.7071067811865476,1.0,0.0,0.0,0.0,354.0,2.0,0.5,0.5,129.0,0.0,1.0,773.28,37.168,False,True,False,False,False,True,False,None,543826
10,15.5,0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,78.0,0.0,False,False,False,False,False,False,False,None,543885
8,9.5,0,2.0,2.0,5.5,5.0,0.0,0.0,0.5,0.1,0.0,427.0,2.0,0.0,0.0,242.5,0.0,1.0,1386.45,0.0,False,True,False,False,False,True,False,None,543900
8,25.125,0,3.0,3.0,3.0,4.666666666666667,1.5275252316519463,0.3333333333333333,0.3333333333333333,0.2,0.0,363.0,3.0,0.3333333333333333,0.3333333333333333,157.0,0.0,1.0,1879.41,0.0,True,False,False,False,False,False,True,None,543927
8,13.0,0,2.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,480.0,2.0,0.5,0.0,149.0,0.0,1.0,924.4,0.0,True,False,False,False,False,True,False,None,543928
8,10.375,0,2.0,3.0,3.0,7.0,1.4142135623730951,0.5,0.0,0.0,0.0,488.0,2.0,0.5,0.0,190.33333333333331,0.0,1.0,2061.9700000000003,0.0,True,False,False,False,False,True,False,None,543937
8,18.75,0,5.0,4.0,3.0,78.0,160.44781082956538,0.4,0.25,0.15,0.0,3.0,5.0,0.6,0.2,144.25,0.2,1.25,3659.68,25.910000000000004,True,False,False,False,False,False,True,Frequent Traveler,543952
8,25.625,0,6.0,6.0,2.6666666666666665,6.166666666666667,1.7224014243685084,0.8333333333333334,0.5,0.0999999999999999,0.0,404.0,6.0,0.3333333333333333,0.1666666666666666,239.66666666666663,0.1666666666666666,1.5,5037.87,63.791,False,True,False,False,False,True,False,Frequent Traveler,543968
9,34.333333333333336,1,2.0,3.0,2.333333333333333,6.5,2.1213203435596424,1.0,0.0,0.0,0.0,445.0,2.0,0.0,0.0,127.66666666666669,0.0,1.0,793.62,0.0,False,True,False,False,False,True,False,None,543976
8,13.875,0,3.0,3.0,1.3333333333333333,8.666666666666666,0.5773502691896258,0.3333333333333333,0.0,0.0,0.0,453.0,3.0,0.3333333333333333,0.0,128.0,0.0,1.0,1430.76,0.0,False,True,False,False,False,True,False,None,544002
8,10.375,0,3.0,2.0,2.5,7.333333333333333,4.041451884327381,0.3333333333333333,0.0,0.0,0.0,475.0,3.0,0.6666666666666666,0.0,207.5,0.0,1.5,1469.21,0.0,True,False,False,False,False,False,True,None,544008
8,20.25,0,3.0,4.0,3.0,9.333333333333334,4.618802153517007,0.3333333333333333,0.0,0.0,0.0,374.0,3.0,0.6666666666666666,0.3333333333333333,174.5,0.0,1.5,989.07,14.004,False,True,False,False,False,True,False,None,544012
8,13.25,0,1.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,457.0,1.0,0.0,0.0,95.0,0.0,1.0,681.17,0.0,True,False,False,False,True,False,False,None,544015
10,15.3,0,3.0,4.0,2.75,6.0,3.605551275463989,0.0,0.25,0.05,0.0,365.0,3.0,0.3333333333333333,0.3333333333333333,109.0,0.3333333333333333,1.0,1028.83,0.0,True,False,False,False,False,True,False,None,544043
8,13.25,0,2.0,4.0,4.5,6.5,3.5355339059327378,0.5,0.0,0.0,0.0,362.0,2.0,0.5,0.5,202.0,0.0,1.0,2690.78,0.0,True,False,False,False,False,True,False,None,544163
8,13.0,0,3.0,4.0,3.0,6.666666666666667,0.5773502691896258,0.0,0.0,0.0,0.0,443.0,3.0,0.0,0.0,127.0,0.0,1.5,1637.51,0.0,True,False,False,False,False,False,True,None,544207
