user_id,sessions_ttl,clicks_avg,conversionRate_avg,cancellations_ttl,flights_booked_ttl,hotels_booked_ttl,flightBookingRate,hotelBookingRate,nightsPerTrip_avg,nightsPerTrip_max,lead_time_flight_days_avg,lead_time_flight_days_median,lead_time_flight_days_std,business_weekday_rate,flight_discount_proportion_avg,flight_discount_amount_avg,hotel_discount_proportion_avg,hotel_discount_amount_avg,ads_per_km,session_time_sec_avg,session_time_sec_max,climate_segment_mode,winter_escape_rate,distance_category_mode,recency_days_flight,flight_price_avg,unique_destinations_count,airline_diversity_count,winter_travel_rate,summer_travel_rate,hotel_price_avg,tropics_rate,trips_per_active_month,flight_revenue_total,hotel_revenue_total,revenue_total_user,revenue_per_trip_avg,total_discount_savings,clicks_ttl,segment_rule,cluster
543385,8,20.0,0.75,0,5.0,6.0,0.625,0.75,2.833333333333333,7.0,8.8,9.0,2.280350850198276,0.4,0.4,0.075,0.3333333333333333,0.075,0.0078281598121012,149.5,329.0,kalt_reise,0.0,regional,357.0,566.742,4.0,5.0,0.4,0.6,209.5,0.0,1.6666666666666667,2833.71,1257.0,4090.71,818.142,112.698,160,,
543428,8,15.5,0.25,0,0.0,2.0,0.0,0.25,7.0,9.0,,,,,,,0.0,,,115.625,237.0,,,,,,,,,,149.5,,,0.0,299.0,299.0,,,124,,1.0
543437,9,15.88888888888889,0.2222222222222222,0,1.0,2.0,0.1111111111111111,0.2222222222222222,1.5,2.0,6.0,6.0,,1.0,0.0,,0.5,0.15,0.0,117.88888888888889,203.0,klimaneutral,0.0,lokal,531.0,347.33,1.0,1.0,1.0,0.0,167.0,0.0,1.0,347.33,334.0,681.3299999999999,681.3299999999999,0.0,143,,2.0
543476,8,12.125,0.125,0,0.0,1.0,0.0,0.125,8.0,8.0,,,,,,,1.0,0.15,,90.75,298.0,,,,,,,,,,68.0,,,0.0,68.0,68.0,,,97,,1.0
543497,8,15.5,0.625,0,5.0,4.0,0.625,0.5,2.25,4.0,6.6,6.0,2.4083189157584592,0.4,0.2,0.2,0.0,,0.0048126484813663,116.0,224.0,kalt_reise,0.0,regional,406.0,442.826,4.0,5.0,0.4,0.2,149.5,0.0,1.0,2214.13,598.0,2812.13,562.426,39.004000000000005,124,,
543557,8,9.375,0.25,0,2.0,2.0,0.25,0.25,2.0,2.0,7.5,7.5,3.5355339059327378,0.5,0.0,,0.0,,0.0,70.375,197.0,klimaneutral,0.0,lokal,493.0,129.855,2.0,2.0,0.5,0.0,148.5,0.0,1.0,259.71,297.0,556.71,278.355,0.0,75,,2.0
543559,8,18.0,0.25,0,2.0,2.0,0.25,0.25,2.0,3.0,7.0,7.0,0.0,0.0,0.0,,0.5,0.1,0.0,135.125,300.0,kalt_reise,0.0,lokal,423.0,402.7000000000001,2.0,2.0,0.5,0.0,124.5,0.0,1.0,805.4000000000001,249.0,1054.4,527.2,0.0,144,,3.0
543618,8,19.25,0.125,0,1.0,1.0,0.125,0.125,1.0,1.0,7.0,7.0,,0.0,0.0,,0.0,,0.0,143.625,357.0,kalt_reise,0.0,regional,529.0,421.73,1.0,1.0,1.0,0.0,399.0,0.0,1.0,421.73,399.0,820.73,820.73,0.0,154,,3.0
543620,8,18.75,0.0,0,,,,,,,,,,,,,,,,141.625,591.0,,,,,,,,,,,,,,,,,,150,,1.0
543659,8,19.25,0.625,0,5.0,4.0,0.625,0.5,2.25,4.0,6.0,6.0,1.0,0.4,0.2,0.35,0.0,,0.0091922245733964,142.5,389.0,kalt_reise,0.0,regional,453.0,384.4740000000001,4.0,3.0,0.6,0.0,127.0,0.0,1.6666666666666667,1922.37,508.0,2430.37,486.074,99.6555,154,,
543660,8,15.625,0.25,0,1.0,1.0,0.125,0.125,13.0,13.0,309.0,309.0,,0.0,0.0,,0.0,,0.0,116.5,404.0,tropen_reise,0.0,global,63.0,744.3,1.0,1.0,0.0,0.0,289.0,1.0,1.0,744.3,289.0,1033.3,1033.3,0.0,125,,
543666,8,15.5,0.5,0,4.0,4.0,0.5,0.5,1.75,3.0,5.75,5.5,1.707825127659933,0.5,0.0,,0.0,,0.0,115.25,175.0,kalt_reise,0.0,global,446.0,387.545,4.0,3.0,0.5,0.0,263.5,0.0,1.0,1550.1799999999998,1054.0,2604.18,651.045,0.0,124,,0.0
543668,9,16.0,0.5555555555555556,0,5.0,5.0,0.5555555555555556,0.5555555555555556,2.4,6.0,7.4,8.0,2.8809720581775866,0.4,0.0,,0.4,0.1,0.0,118.77777777777776,180.0,klimaneutral,0.2,regional,359.0,456.548,5.0,3.0,0.4,0.2,118.0,0.2,1.25,2282.74,590.0,2872.74,574.548,0.0,144,,
543671,9,11.22222222222222,0.2222222222222222,0,1.0,2.0,0.1111111111111111,0.2222222222222222,2.5,4.0,8.0,8.0,,1.0,0.0,,1.0,0.075,0.0,82.11111111111111,268.0,tropen_reise,1.0,lokal,510.0,288.21,1.0,1.0,1.0,0.0,203.0,1.0,1.0,288.21,406.0,694.21,694.21,0.0,101,,
543694,8,6.375,0.125,0,1.0,1.0,0.125,0.125,1.0,1.0,8.0,8.0,,1.0,0.0,,0.0,,0.0,48.0,177.0,kalt_reise,0.0,global,531.0,417.86,1.0,1.0,1.0,0.0,120.0,0.0,1.0,417.86,120.0,537.86,537.86,0.0,51,,0.0
543696,8,8.25,0.0,0,,,,,,,,,,,,,,,,62.125,144.0,,,,,,,,,,,,,,,,,,66,,1.0
543713,8,11.375,0.375,0,2.0,3.0,0.25,0.375,6.333333333333333,12.0,8.5,8.5,0.7071067811865476,0.0,0.5,0.05,0.0,,0.003363211089752,83.875,184.0,klimaneutral,0.0,lokal,465.0,297.17,2.0,2.0,0.5,0.0,195.66666666666663,0.5,1.0,594.34,587.0,1181.34,590.6700000000001,11.252,91,,2.0
543716,10,14.0,0.4,0,4.0,4.0,0.4,0.4,2.5,7.0,8.5,8.5,1.2909944487358056,0.25,0.0,,0.0,,0.0,105.1,189.0,kalt_reise,0.0,regional,427.0,519.26,4.0,3.0,0.25,0.0,216.25,0.0,1.0,2077.04,865.0,2942.04,735.51,0.0,140,,
543723,8,13.0,0.0,0,,,,,,,,,,,,,,,,96.625,231.0,,,,,,,,,,,,,,,,,,104,,1.0
543728,8,18.0,0.625,0,5.0,5.0,0.625,0.625,3.2,11.0,7.2,6.0,4.43846820423443,0.2,0.2,0.05,0.0,,0.0022270591296845,133.75,216.0,kalt_reise,0.0,regional,377.0,550.12,4.0,5.0,0.2,0.2,130.2,0.0,1.25,2750.6,651.0,3401.6,680.3199999999999,34.7655,144,,
543778,8,13.5,0.5,0,3.0,4.0,0.375,0.5,3.25,7.0,5.333333333333333,6.0,1.1547005383792517,0.3333333333333333,0.6666666666666666,0.125,0.5,0.15,0.0167210530086839,99.875,175.0,kalt_reise,0.0,regional,412.0,419.19,3.0,3.0,0.3333333333333333,0.0,118.75,0.0,1.0,1257.57,475.0,1732.57,577.5233333333333,123.9715,108,,
543810,8,18.625,0.75,0,5.0,6.0,0.625,0.75,1.8333333333333333,3.0,8.6,9.0,1.816590212458495,0.4,0.4,0.1,0.1666666666666666,0.1,0.0056233099660517,138.25,368.0,kalt_reise,0.0,regional,409.0,459.328,5.0,4.0,0.2,0.2,152.83333333333334,0.0,1.0,2296.64,917.0,3213.64,642.728,72.593,149,,
543816,8,6.25,0.0,0,,,,,,,,,,,,,,,,47.625,77.0,,,,,,,,,,,,,,,,,,50,,1.0
543817,8,19.625,0.125,0,1.0,1.0,0.125,0.125,1.0,1.0,11.0,11.0,,1.0,0.0,,0.0,,0.0,146.25,355.0,kalt_reise,0.0,regional,481.0,510.3,1.0,1.0,0.0,0.0,112.0,0.0,1.0,510.3,112.0,622.3,622.3,0.0,157,,3.0
543826,8,14.5,0.375,0,2.0,3.0,0.25,0.375,4.333333333333333,7.0,6.5,6.5,0.7071067811865476,1.0,0.5,0.2,0.0,,0.0178210729692405,107.5,253.0,klimaneutral,0.0,lokal,354.0,193.14,2.0,2.0,0.5,0.5,129.0,0.0,1.0,386.28,387.0,773.28,386.64,37.168,116,,2.0
543885,10,15.5,0.1,0,0.0,1.0,0.0,0.1,6.0,6.0,,,,,,,0.0,,,115.8,324.0,,,,,,,,,,78.0,,,0.0,78.0,78.0,,,155,,1.0
543900,8,9.5,0.25,0,2.0,2.0,0.25,0.25,5.5,7.0,5.0,5.0,0.0,0.0,0.0,,0.5,0.1,0.0,70.875,162.0,klimaneutral,0.0,lokal,427.0,450.725,2.0,2.0,0.0,0.0,242.5,0.0,1.0,901.45,485.0,1386.45,693.225,0.0,76,,2.0
543927,8,25.125,0.375,0,3.0,3.0,0.375,0.375,3.0,6.0,4.666666666666667,5.0,1.5275252316519463,0.3333333333333333,0.0,,0.3333333333333333,0.2,0.0,187.0,410.0,kalt_reise,0.0,regional,363.0,469.47,3.0,3.0,0.3333333333333333,0.3333333333333333,157.0,0.0,1.0,1408.41,471.0,1879.41,626.47,0.0,201,,3.0
543928,8,13.0,0.25,0,2.0,2.0,0.25,0.25,4.0,5.0,8.0,8.0,0.0,0.0,0.0,,0.0,,0.0,96.875,232.0,kalt_reise,0.0,lokal,480.0,313.20000000000005,2.0,2.0,0.5,0.0,149.0,0.0,1.0,626.4000000000001,298.0,924.4,462.2000000000001,0.0,104,,3.0
543937,8,10.375,0.375,0,2.0,3.0,0.25,0.375,3.0,6.0,7.0,7.0,1.4142135623730951,0.5,0.0,,0.0,,0.0,77.75,159.0,kalt_reise,0.0,lokal,488.0,745.485,2.0,2.0,0.5,0.0,190.33333333333331,0.0,1.0,1490.97,571.0,2061.9700000000003,1030.985,0.0,83,,3.0
543952,8,18.75,0.625,0,5.0,4.0,0.625,0.5,3.0,6.0,78.0,8.0,160.44781082956538,0.4,0.2,0.05,0.25,0.15,0.001406466519543,138.375,262.0,kalt_reise,0.0,regional,3.0,616.5360000000001,5.0,5.0,0.6,0.2,144.25,0.2,1.25,3082.6800000000003,577.0,3659.68,731.936,25.910000000000004,150,,
543968,8,25.625,0.75,0,6.0,6.0,0.75,0.75,2.6666666666666665,5.0,6.166666666666667,6.5,1.7224014243685084,0.8333333333333334,0.1666666666666666,0.1,0.5,0.0999999999999999,0.0030446793755478,192.125,393.0,klimaneutral,0.0,lokal,404.0,599.9783333333334,6.0,6.0,0.3333333333333333,0.1666666666666666,239.66666666666663,0.1666666666666666,1.5,3599.87,1438.0,5037.87,839.645,63.791,205,,
543976,9,34.333333333333336,0.5555555555555556,1,2.0,3.0,0.2222222222222222,0.3333333333333333,2.333333333333333,3.0,6.5,6.5,2.1213203435596424,1.0,0.0,,0.0,,0.0,956.0,7200.0,klimaneutral,0.0,lokal,445.0,205.31,2.0,2.0,0.0,0.0,127.66666666666669,0.0,1.0,410.62,383.0,793.62,396.81,0.0,309,,2.0
544002,8,13.875,0.375,0,3.0,3.0,0.375,0.375,1.3333333333333333,2.0,8.666666666666666,9.0,0.5773502691896258,0.3333333333333333,0.0,,0.0,,0.0,104.0,170.0,klimaneutral,0.0,lokal,453.0,348.92,3.0,3.0,0.3333333333333333,0.0,128.0,0.0,1.0,1046.76,384.0,1430.76,476.92,0.0,111,,2.0
544008,8,10.375,0.375,0,3.0,2.0,0.375,0.25,2.5,3.0,7.333333333333333,5.0,4.041451884327381,0.3333333333333333,0.0,,0.0,,0.0,77.75,238.0,kalt_reise,0.0,regional,475.0,351.40333333333336,3.0,3.0,0.6666666666666666,0.0,207.5,0.0,1.5,1054.21,415.0,1469.21,489.7366666666667,0.0,83,,3.0
544012,8,20.25,0.5,0,3.0,4.0,0.375,0.5,3.0,4.0,9.333333333333334,12.0,4.618802153517007,0.3333333333333333,0.3333333333333333,0.1,0.0,,0.0052887928088118,151.875,238.0,klimaneutral,0.0,lokal,374.0,97.02333333333333,3.0,3.0,0.6666666666666666,0.3333333333333333,174.5,0.0,1.5,291.07,698.0,989.07,329.69,14.004,162,,2.0
544015,8,13.25,0.125,0,1.0,1.0,0.125,0.125,3.0,3.0,9.0,9.0,,0.0,0.0,,0.0,,0.0,99.625,239.0,kalt_reise,0.0,global,457.0,586.17,1.0,1.0,0.0,0.0,95.0,0.0,1.0,586.17,95.0,681.17,681.17,0.0,106,,0.0
544043,10,15.3,0.4,0,3.0,4.0,0.3,0.4,2.75,7.0,6.0,5.0,3.605551275463989,0.0,0.0,,0.25,0.05,0.0,113.0,189.0,kalt_reise,0.0,lokal,365.0,197.61,3.0,3.0,0.3333333333333333,0.3333333333333333,109.0,0.3333333333333333,1.0,592.83,436.0,1028.83,342.9433333333333,0.0,153,,3.0
544163,8,13.25,0.5,0,2.0,4.0,0.25,0.5,4.5,10.0,6.5,6.5,3.5355339059327378,0.5,0.0,,0.0,,0.0,96.5,133.0,kalt_reise,0.0,lokal,362.0,941.39,2.0,2.0,0.5,0.5,202.0,0.0,1.0,1882.78,808.0,2690.78,1345.39,0.0,106,,3.0
544207,8,13.0,0.5,0,3.0,4.0,0.375,0.5,3.0,5.0,6.666666666666667,7.0,0.5773502691896258,0.0,0.0,,0.0,,0.0,97.25,235.0,kalt_reise,0.0,regional,443.0,376.5033333333333,3.0,2.0,0.0,0.0,127.0,0.0,1.5,1129.51,508.0,1637.51,545.8366666666667,0.0,104,,3.0
544254,8,17.75,0.5,0,4.0,3.0,0.5,0.375,3.0,4.0,9.25,9.0,2.06155281280883,0.5,0.25,0.3,0.0,,0.0362327094383309,132.25,233.0,kalt_reise,0.0,regional,396.0,968.8,3.0,4.0,0.5,0.25,172.66666666666666,0.0,1.0,3875.2,518.0,4393.2,1098.3,389.142,142,,
544256,9,10.77777777777778,0.1111111111111111,0,1.0,1.0,0.1111111111111111,0.1111111111111111,3.0,3.0,13.0,13.0,,1.0,0.0,,0.0,,0.0,80.44444444444444,180.0,kalt_reise,0.0,regional,431.0,575.03,1.0,1.0,0.0,0.0,48.0,0.0,1.0,575.03,48.0,623.03,623.03,0.0,97,,3.0
544271,9,12.333333333333334,0.1111111111111111,0,1.0,1.0,0.1111111111111111,0.1111111111111111,1.0,1.0,10.0,10.0,,0.0,0.0,,0.0,,0.0,92.77777777777776,407.0,klimaneutral,0.0,lokal,491.0,542.21,1.0,1.0,0.0,0.0,129.0,0.0,1.0,542.21,129.0,671.21,671.21,0.0,111,,2.0
544333,10,14.8,0.0,0,,,,,,,,,,,,,,,,110.6,337.0,,,,,,,,,,,,,,,,,,148,,1.0
544364,9,9.444444444444445,0.0,0,,,,,,,,,,,,,,,,69.77777777777777,115.0,,,,,,,,,,,,,,,,,,85,,1.0
544367,8,14.0,0.375,0,3.0,2.0,0.375,0.25,2.5,4.0,7.0,6.0,1.7320508075688772,0.0,0.0,,0.0,,0.0,104.25,201.0,kalt_reise,0.0,regional,449.0,381.27,3.0,3.0,0.3333333333333333,0.0,107.5,0.0,1.5,1143.81,215.0,1358.81,452.93666666666667,0.0,112,,3.0
544391,8,22.25,0.375,0,2.0,3.0,0.25,0.375,4.0,8.0,7.0,7.0,0.0,0.5,0.5,0.15,0.3333333333333333,0.1,0.0051063737001868,165.625,529.0,kalt_reise,0.0,lokal,403.0,274.055,2.0,2.0,0.0,0.5,166.0,0.0,1.0,548.11,498.0,1046.11,523.0550000000001,14.8215,178,,3.0
544406,9,35.55555555555556,0.5555555555555556,1,3.0,2.0,0.3333333333333333,0.2222222222222222,3.0,4.0,9.0,8.0,2.6457513110645907,0.6666666666666666,0.3333333333333333,0.3,0.0,,0.0146431364784314,955.597945888889,7094.381513,klimaneutral,0.0,lokal,438.0,392.42,3.0,3.0,0.3333333333333333,0.0,252.0,0.0,1.0,1177.26,504.0,1681.26,560.42,96.393,320,,
544414,8,14.875,0.375,0,3.0,3.0,0.375,0.375,3.0,5.0,6.333333333333333,6.0,2.516611478423583,0.3333333333333333,0.0,,0.0,,0.0,109.625,207.0,kalt_reise,0.0,regional,388.0,655.1133333333333,2.0,3.0,0.3333333333333333,0.3333333333333333,314.6666666666667,0.0,1.0,1965.34,944.0,2909.34,969.78,0.0,119,,
544425,8,11.25,0.0,0,,,,,,,,,,,,,,,,83.5,224.0,,,,,,,,,,,,,,,,,,90,,1.0
544444,8,14.625,0.25,0,2.0,2.0,0.25,0.25,3.0,5.0,7.5,7.5,3.5355339059327378,0.0,0.5,0.05,0.0,,0.0069787550472692,108.375,168.0,klimaneutral,0.0,lokal,414.0,170.77,2.0,2.0,0.0,0.0,118.5,0.5,1.0,341.54,237.0,578.54,289.27,12.204,117,,2.0
544447,8,12.125,0.25,0,1.0,1.0,0.125,0.125,1.0,1.0,10.0,10.0,,1.0,0.0,,1.0,0.05,0.0,91.5,201.0,warm_reise,0.0,regional,531.0,316.94,1.0,1.0,1.0,0.0,142.0,0.0,1.0,316.94,142.0,458.94,458.94,0.0,97,,3.0
544449,8,15.125,0.5,0,2.0,4.0,0.25,0.5,5.25,14.0,7.0,7.0,2.8284271247461903,1.0,0.5,0.1,0.25,0.1,0.0112850409301771,112.375,196.0,klimaneutral,0.5,lokal,473.0,387.425,2.0,2.0,0.5,0.0,228.75,0.5,1.0,774.85,915.0,1689.85,844.925,38.969,121,,2.0
544469,9,17.333333333333332,0.3333333333333333,0,3.0,2.0,0.3333333333333333,0.2222222222222222,2.5,3.0,7.666666666666667,8.0,2.516611478423583,0.3333333333333333,0.3333333333333333,0.05,0.0,,0.0029562095630491,128.11111111111111,277.0,kalt_reise,0.0,regional,448.0,458.6,3.0,3.0,0.3333333333333333,0.0,382.5,0.0,1.5,1375.8,765.0,2140.8,713.6,19.0715,156,,3.0
544472,8,9.5,0.0,0,,,,,,,,,,,,,,,,71.25,122.0,,,,,,,,,,,,,,,,,,76,,1.0
544476,8,19.625,0.125,0,1.0,1.0,0.125,0.125,1.0,1.0,8.0,8.0,,0.0,0.0,,0.0,,0.0,146.625,315.0,klimaneutral,0.0,lokal,532.0,106.04,1.0,1.0,1.0,0.0,124.0,0.0,1.0,106.04,124.0,230.04,230.04,0.0,157,,2.0
544480,9,14.11111111111111,0.3333333333333333,0,3.0,3.0,0.3333333333333333,0.3333333333333333,2.0,3.0,8.0,8.0,4.0,0.3333333333333333,0.3333333333333333,0.15,0.3333333333333333,0.25,0.007603646730908,104.66666666666669,210.0,klimaneutral,0.0,lokal,425.0,340.55,2.0,3.0,0.3333333333333333,0.0,121.33333333333331,0.0,1.0,1021.65,364.0,1385.65,461.8833333333334,45.966,127,,2.0
544495,8,19.0,0.5,1,1.0,2.0,0.125,0.25,2.0,3.0,7.0,7.0,,0.0,0.0,,0.0,,0.0,226.758105375,794.064843,klimaneutral,0.0,lokal,505.0,1424.98,1.0,1.0,1.0,0.0,157.5,0.0,1.0,1424.98,315.0,1739.98,1739.98,0.0,152,,2.0
544497,8,14.625,0.125,0,0.0,1.0,0.0,0.125,4.0,4.0,,,,,,,0.0,,,109.375,311.0,,,,,,,,,,332.0,,,0.0,332.0,332.0,,,117,,1.0
544507,8,11.25,0.0,0,,,,,,,,,,,,,,,,84.875,213.0,,,,,,,,,,,,,,,,,,90,,1.0
544513,8,14.0,0.5,0,4.0,3.0,0.5,0.375,2.333333333333333,3.0,6.25,6.0,1.2583057392117918,0.5,0.25,0.15,0.6666666666666666,0.075,0.0043144146898017,105.0,195.0,kalt_reise,0.0,regional,469.0,367.17,4.0,4.0,0.5,0.0,154.66666666666666,0.0,1.3333333333333333,1468.68,464.0,1932.68,483.17,35.295,112,,3.0
544536,8,7.75,0.125,0,0.0,1.0,0.0,0.125,6.0,6.0,,,,,,,0.0,,,59.375,183.0,,,,,,,,,,147.0,,,0.0,147.0,147.0,,,62,,1.0
544549,8,22.375,0.5,0,4.0,4.0,0.5,0.5,2.25,4.0,6.5,5.0,3.0,0.5,0.25,0.1,0.0,,0.005350563540661,168.375,237.0,kalt_reise,0.0,regional,385.0,346.6625,3.0,4.0,0.5,0.5,262.75,0.0,1.3333333333333333,1386.65,1051.0,2437.65,609.4125,39.711000000000006,179,,3.0
544595,8,14.75,0.5,0,4.0,4.0,0.5,0.5,1.5,3.0,7.0,7.0,2.449489742783178,0.75,0.5,0.125,0.25,0.15,0.0100521597129523,110.75,167.0,klimaneutral,0.0,lokal,446.0,421.1925,4.0,4.0,0.25,0.0,307.5,0.0,1.3333333333333333,1684.77,1230.0,2914.77,728.6925,114.443,118,,
544604,8,18.25,0.25,0,2.0,1.0,0.25,0.125,3.0,3.0,8.5,8.5,6.363961030678928,1.0,0.5,0.15,0.0,,0.0152253773689135,136.875,284.0,klimaneutral,0.0,lokal,509.0,117.68,2.0,2.0,1.0,0.0,154.0,0.0,2.0,235.36,154.0,389.36,194.68,13.647,146,,2.0
544627,8,11.0,0.5,0,4.0,3.0,0.5,0.375,3.6666666666666665,7.0,6.25,6.0,2.8722813232690143,0.25,0.25,0.35,0.0,,0.0047732441679172,81.75,147.0,klimaneutral,0.0,lokal,449.0,259.08500000000004,4.0,3.0,0.5,0.0,117.33333333333331,0.25,1.0,1036.34,352.0,1388.34,347.08500000000004,27.58,88,,2.0
544640,8,22.5,0.625,0,5.0,4.0,0.625,0.5,5.0,8.0,7.6,5.0,4.277849927241488,0.6,0.0,,0.0,,0.0,166.75,290.0,kalt_reise,0.0,regional,363.0,290.134,4.0,5.0,0.4,0.2,171.5,0.2,1.0,1450.67,686.0,2136.67,427.334,0.0,180,,
544647,8,9.25,0.125,0,0.0,1.0,0.0,0.125,7.0,7.0,,,,,,,0.0,,,69.5,175.0,,,,,,,,,,86.0,,,0.0,86.0,86.0,,,74,,1.0
544680,8,21.5,0.5,0,4.0,4.0,0.5,0.5,4.0,10.0,6.25,6.5,0.957427107756338,0.0,0.0,,0.0,,0.0,160.125,419.0,kalt_reise,0.0,regional,381.0,514.29,3.0,4.0,0.25,0.5,262.75,0.0,1.3333333333333333,2057.16,1051.0,3108.16,777.04,0.0,172,,
544683,8,27.375,0.5,0,4.0,4.0,0.5,0.5,4.0,5.0,6.5,6.5,1.2909944487358056,0.5,0.0,,0.0,,0.0,201.75,495.0,kalt_reise,0.0,regional,438.0,372.575,4.0,4.0,0.25,0.0,106.0,0.25,1.3333333333333333,1490.3,424.0,1914.3,478.575,0.0,219,,3.0
544685,8,41.25,0.375,1,1.0,1.0,0.125,0.125,2.0,2.0,6.0,6.0,,0.0,0.0,,0.0,,0.0,1021.0,7200.0,tropen_reise,1.0,regional,518.0,541.54,1.0,1.0,1.0,0.0,87.0,1.0,1.0,541.54,87.0,628.54,628.54,0.0,330,,
544694,8,11.625,0.25,0,2.0,2.0,0.25,0.25,1.5,2.0,5.5,5.5,0.7071067811865476,1.0,0.0,,0.5,0.1,0.0,86.875,147.0,klimaneutral,0.5,lokal,466.0,368.35,2.0,2.0,0.5,0.0,236.0,0.5,1.0,736.7,472.0,1208.7,604.35,0.0,93,,2.0
544698,8,11.25,0.125,0,0.0,1.0,0.0,0.125,5.0,5.0,,,,,,,0.0,,,84.0,271.0,,,,,,,,,,127.0,,,0.0,127.0,127.0,,,90,,1.0
544747,8,16.625,0.5,0,3.0,4.0,0.375,0.5,4.75,9.0,6.0,5.0,2.6457513110645907,0.3333333333333333,0.3333333333333333,0.1,0.75,0.0999999999999999,0.00773751860091,125.75,265.0,klimaneutral,0.0,lokal,450.0,369.1,3.0,3.0,0.6666666666666666,0.0,184.75,0.0,1.0,1107.3,739.0,1846.3,615.4333333333333,49.189,133,,2.0
544749,8,14.25,0.125,0,1.0,1.0,0.125,0.125,2.0,2.0,10.0,10.0,,1.0,0.0,,0.0,,0.0,106.0,199.0,kalt_reise,0.0,regional,501.0,463.99,1.0,1.0,0.0,0.0,263.0,0.0,1.0,463.99,263.0,726.99,726.99,0.0,114,,3.0
544818,8,17.875,0.25,0,2.0,2.0,0.25,0.25,1.0,1.0,6.5,6.5,0.7071067811865476,0.5,0.5,0.35,0.0,,0.0326537708036455,133.0,301.0,tropen_reise,0.5,global,427.0,926.23,2.0,2.0,0.5,0.0,134.5,0.5,1.0,1852.46,269.0,2121.46,1060.73,331.352,143,,
544839,8,9.125,0.375,0,3.0,2.0,0.375,0.25,1.5,2.0,6.666666666666667,7.0,1.5275252316519463,0.3333333333333333,0.0,,0.0,,0.0,68.125,161.0,kalt_reise,0.0,lokal,446.0,332.12333333333333,3.0,2.0,0.3333333333333333,0.0,83.5,0.0,1.0,996.37,167.0,1163.37,387.79,0.0,73,,3.0
544868,8,17.375,0.25,0,2.0,1.0,0.25,0.125,2.0,2.0,9.0,9.0,7.071067811865476,0.0,0.0,,0.0,,0.0,130.875,216.0,kalt_reise,0.0,lokal,483.0,495.22,2.0,2.0,0.5,0.0,56.0,0.0,1.0,990.44,56.0,1046.44,523.22,0.0,139,,3.0
544926,9,25.11111111111111,0.3333333333333333,0,3.0,3.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,2.0,6.666666666666667,7.0,1.5275252316519463,0.3333333333333333,0.0,,0.6666666666666666,0.1,0.0,187.0,482.0,kalt_reise,0.3333333333333333,regional,393.0,316.6566666666667,3.0,3.0,0.3333333333333333,0.3333333333333333,311.3333333333333,0.3333333333333333,1.0,949.97,934.0,1883.97,627.99,0.0,226,,3.0
545010,9,13.88888888888889,0.3333333333333333,0,3.0,2.0,0.3333333333333333,0.2222222222222222,1.5,2.0,6.666666666666667,6.0,1.1547005383792517,0.3333333333333333,0.0,,0.0,,0.0,103.33333333333331,259.0,kalt_reise,0.0,regional,364.0,427.3066666666667,3.0,3.0,0.6666666666666666,0.3333333333333333,105.5,0.0,1.0,1281.92,211.0,1492.92,497.64,0.0,125,,3.0
545011,8,16.0,0.5,0,4.0,3.0,0.5,0.375,3.0,7.0,6.5,6.5,1.2909944487358058,0.5,0.0,,0.6666666666666666,0.1,0.0,118.875,247.0,kalt_reise,0.25,regional,385.0,367.9325,4.0,3.0,0.25,0.25,176.33333333333334,0.5,1.0,1471.73,529.0,2000.73,500.1825,0.0,128,,3.0
545012,8,13.625,0.375,0,2.0,3.0,0.25,0.375,5.666666666666667,8.0,8.0,8.0,1.4142135623730951,0.5,0.0,,0.0,,0.0,101.75,174.0,klimaneutral,0.5,lokal,504.0,1013.44,2.0,2.0,1.0,0.0,101.33333333333331,0.5,1.0,2026.88,304.0,2330.88,1165.44,0.0,109,,2.0
545063,8,9.5,0.0,0,,,,,,,,,,,,,,,,70.25,298.0,,,,,,,,,,,,,,,,,,76,,1.0
545070,9,18.22222222222222,0.3333333333333333,0,1.0,3.0,0.1111111111111111,0.3333333333333333,6.666666666666667,12.0,6.0,6.0,,0.0,0.0,,0.0,,0.0,134.33333333333334,223.0,warm_reise,0.0,regional,506.0,543.08,1.0,1.0,1.0,0.0,214.66666666666663,0.0,1.0,543.08,644.0,1187.08,1187.08,0.0,164,,3.0
545089,8,21.0,0.25,1,,,,,,,,,,,,,,,,556.52926725,3646.234138,,,,,,,,,,,,,,,,,,168,,
545109,8,11.875,0.25,0,2.0,2.0,0.25,0.25,5.0,9.0,4.5,4.5,0.7071067811865476,0.5,0.0,,0.0,,0.0,89.5,217.0,klimaneutral,0.0,lokal,514.0,352.99,2.0,2.0,1.0,0.0,143.0,0.0,2.0,705.98,286.0,991.98,495.99,0.0,95,,2.0
545115,8,21.0,0.125,0,1.0,1.0,0.125,0.125,2.0,2.0,8.0,8.0,,1.0,0.0,,0.0,,0.0,156.125,268.0,kalt_reise,0.0,global,531.0,651.6,1.0,1.0,1.0,0.0,381.0,0.0,1.0,651.6,381.0,1032.6,1032.6,0.0,168,,0.0
545132,8,10.25,0.125,0,1.0,1.0,0.125,0.125,1.0,1.0,5.0,5.0,,0.0,1.0,0.05,1.0,0.1,0.0088734912283198,76.5,215.0,klimaneutral,0.0,lokal,519.0,255.02,1.0,1.0,1.0,0.0,161.0,0.0,1.0,255.02,161.0,416.02,416.02,12.751,82,,2.0
