user_id,sessions_ttl,clicks_avg,conversionRate_avg,cancellations_ttl,flights_booked_ttl,hotels_booked_ttl,flightBookingRate,hotelBookingRate,nightsPerTrip_avg,nightsPerTrip_max,lead_time_flight_days_avg,lead_time_flight_days_median,lead_time_flight_days_std,business_weekday_rate,flight_discount_proportion_avg,flight_discount_amount_avg,hotel_discount_proportion_avg,hotel_discount_amount_avg,ads_per_km,session_time_sec_avg,session_time_sec_max,climate_segment_mode,winter_escape_rate,distance_category_mode,recency_days_flight,flight_price_avg,unique_destinations_count,airline_diversity_count,winter_travel_rate,summer_travel_rate,hotel_price_avg,tropics_rate,trips_per_active_month,flight_revenue_total,hotel_revenue_total,revenue_total_user,revenue_per_trip_avg,total_discount_savings,clicks_ttl
541923,8,19.125,0.375,0,2.0,3.0,0.25,0.375,6.0,7.0,5.0,5.0,1.4142135623730951,0.5,0.5,0.05,0.3333333333333333,0.05,0.0078064881706518,141.5,242.0,klimaneutral,0.0,lokal,511.0,407.945,2.0,2.0,1.0,0.0,181.33333333333334,0.0,1.0,815.89,544.0,1359.8899999999999,679.9449999999999,35.7075,153
541931,8,19.75,0.5,0,2.0,4.0,0.25,0.5,6.75,16.0,7.0,7.0,2.8284271247461903,0.5,0.0,,0.0,,0.0,147.25,527.0,klimaneutral,0.0,lokal,424.0,518.125,2.0,2.0,0.0,0.0,145.25,0.0,1.0,1036.25,581.0,1617.25,808.625,0.0,158
541939,8,18.0,0.5,0,3.0,3.0,0.375,0.375,4.333333333333333,11.0,7.0,4.0,5.196152422706632,0.6666666666666666,0.0,,0.0,,0.0,133.125,241.0,kalt_reise,0.0,regional,455.0,302.87333333333333,3.0,2.0,0.3333333333333333,0.0,113.0,0.0,1.0,908.62,339.0,1247.62,415.8733333333333,0.0,144
541967,8,14.125,0.5,0,4.0,3.0,0.5,0.375,2.0,4.0,6.75,6.0,2.362907813126304,0.75,0.0,,0.0,,0.0,105.25,188.0,kalt_reise,0.0,regional,443.0,422.1975,4.0,3.0,0.75,0.0,195.0,0.0,1.3333333333333333,1688.79,585.0,2273.79,568.4475,0.0,113
541972,8,16.5,0.25,0,2.0,2.0,0.25,0.25,5.5,9.0,6.5,6.5,2.1213203435596424,0.5,0.0,,0.0,,0.0,122.125,334.0,klimaneutral,0.0,lokal,502.0,244.65,2.0,2.0,0.5,0.0,295.5,0.0,1.0,489.3,591.0,1080.3,540.15,0.0,132
541980,8,12.5,0.125,0,1.0,1.0,0.125,0.125,3.0,3.0,6.0,6.0,,0.0,0.0,,1.0,0.05,0.0,94.5,187.0,kalt_reise,0.0,regional,399.0,258.87,1.0,1.0,0.0,1.0,268.0,0.0,1.0,258.87,268.0,526.87,526.87,0.0,100
541988,9,9.88888888888889,0.0,0,,,,,,,,,,,,,,,,73.0,121.0,,,,,,,,,,,,,,,,,,89
541998,8,12.5,0.375,0,3.0,3.0,0.375,0.375,3.0,5.0,4.0,4.0,0.0,0.6666666666666666,0.0,,0.0,,0.0,93.125,173.0,kalt_reise,0.0,regional,500.0,88.51333333333334,2.0,3.0,0.6666666666666666,0.0,102.33333333333333,0.0,1.0,265.54,307.0,572.54,190.84666666666666,0.0,100
541999,9,17.444444444444443,0.2222222222222222,0,0.0,2.0,0.0,0.2222222222222222,16.5,28.0,,,,,,,0.0,,,130.44444444444446,291.0,,,,,,,,,,128.5,,,0.0,257.0,257.0,,,157
542012,8,17.375,0.375,0,3.0,3.0,0.375,0.375,2.3333333333333335,3.0,7.0,6.0,2.6457513110645907,0.0,0.3333333333333333,0.05,0.0,,0.002663570760542452,130.375,342.0,kalt_reise,0.0,lokal,485.0,336.65000000000003,3.0,3.0,0.3333333333333333,0.0,277.0,0.0,1.5,1009.95,831.0,1840.95,613.65,14.730500000000001,139
542015,8,16.75,0.75,0,4.0,6.0,0.5,0.75,5.166666666666667,10.0,6.25,5.5,2.6299556396765835,0.25,0.0,,0.16666666666666666,0.1,0.0,126.0,268.0,kalt_reise,0.0,regional,407.0,472.6,3.0,4.0,0.25,0.25,238.33333333333334,0.0,1.3333333333333333,1890.4,1430.0,3320.4,830.1,0.0,134
542027,8,11.5,0.5,0,3.0,4.0,0.375,0.5,3.0,6.0,6.333333333333333,6.0,2.516611478423583,0.6666666666666666,0.3333333333333333,0.1,0.25,0.1,0.007251112862684045,85.5,152.0,klimaneutral,0.0,lokal,482.0,225.38000000000002,3.0,3.0,0.6666666666666666,0.0,154.25,0.0,1.0,676.1400000000001,617.0,1293.14,431.0466666666667,27.774,92
542036,8,19.125,0.25,0,2.0,2.0,0.25,0.25,1.5,2.0,6.5,6.5,0.7071067811865476,0.5,0.0,,0.0,,0.0,141.25,511.0,kalt_reise,0.0,regional,480.0,596.03,2.0,2.0,0.5,0.0,123.0,0.0,1.0,1192.06,246.0,1438.06,719.03,0.0,153
542056,8,41.625,0.375,1,0.0,1.0,0.0,0.125,11.0,11.0,,,,,,,0.0,,,878.384848625,5186.078789,,,,,,,,,,215.0,,,0.0,215.0,215.0,,,333
542059,8,24.0,0.375,0,3.0,2.0,0.375,0.25,1.5,2.0,6.666666666666667,6.0,1.1547005383792517,0.3333333333333333,0.3333333333333333,0.3,0.0,,0.01586466727643828,178.375,426.0,kalt_reise,0.3333333333333333,regional,479.0,538.5666666666667,3.0,3.0,0.6666666666666666,0.0,70.5,0.3333333333333333,1.0,1615.7,141.0,1756.7,585.5666666666667,140.118,192
542065,8,36.5,0.375,1,1.0,1.0,0.125,0.125,3.0,3.0,4.0,4.0,,1.0,1.0,0.1,1.0,0.1,0.017910170500633472,986.125,7200.0,kalt_reise,0.0,regional,518.0,647.66,1.0,1.0,1.0,0.0,268.0,0.0,1.0,647.66,268.0,915.66,915.66,64.766,292
542080,8,23.875,0.375,0,3.0,3.0,0.375,0.375,4.666666666666667,10.0,5.666666666666667,7.0,2.309401076758503,1.0,0.3333333333333333,0.15,0.3333333333333333,0.1,0.002929771601565206,176.375,454.0,kalt_reise,0.3333333333333333,lokal,410.0,298.8,3.0,3.0,0.6666666666666666,0.3333333333333333,123.66666666666667,0.3333333333333333,1.0,896.4000000000001,371.0,1267.4,422.4666666666667,14.202,191
542095,8,22.125,0.25,1,,,,,,,,,,,,,,,,254.34169075,895.0,,,,,,,,,,,,,,,,,,177
542142,9,47.888888888888886,0.7777777777777778,1,4.0,4.0,0.4444444444444444,0.4444444444444444,6.75,14.0,75.75,9.0,136.18216966010394,0.75,0.25,0.05,0.0,,0.018948038842720286,990.4444444444445,7200.0,tropen_reise,0.0,lokal,100.0,1940.925,4.0,3.0,0.25,0.25,181.25,0.5,1.0,7763.7,725.0,8488.7,2122.175,334.33500000000004,431
542153,8,12.5,0.25,0,2.0,2.0,0.25,0.25,2.5,4.0,6.5,6.5,0.7071067811865476,1.0,0.0,,0.0,,0.0,94.5,193.0,klimaneutral,0.0,lokal,467.0,517.445,2.0,1.0,0.0,0.0,248.0,0.0,1.0,1034.89,496.0,1530.89,765.445,0.0,100
542189,9,15.444444444444445,0.1111111111111111,0,1.0,1.0,0.1111111111111111,0.1111111111111111,2.0,2.0,6.0,6.0,,0.0,0.0,,1.0,0.1,0.0,114.22222222222223,296.0,warm_reise,0.0,regional,473.0,355.53,1.0,1.0,0.0,0.0,149.0,0.0,1.0,355.53,149.0,504.53,504.53,0.0,139
542194,8,10.875,0.375,0,3.0,1.0,0.375,0.125,2.0,2.0,7.666666666666667,7.0,4.041451884327381,1.0,0.0,,0.0,,0.0,80.625,142.0,kalt_reise,0.3333333333333333,lokal,482.0,431.60999999999996,3.0,2.0,0.3333333333333333,0.0,105.0,0.3333333333333333,1.5,1294.83,105.0,1399.83,466.60999999999996,0.0,87
542196,8,9.0,0.25,0,1.0,1.0,0.125,0.125,12.0,12.0,8.0,8.0,,0.0,1.0,0.1,0.0,,0.017551819089275292,68.125,125.0,klimaneutral,0.0,lokal,533.0,51.18,1.0,1.0,1.0,0.0,64.0,0.0,1.0,51.18,64.0,115.18,115.18,5.118,72
542208,8,18.5,0.625,0,5.0,5.0,0.625,0.625,4.0,8.0,6.8,6.0,1.6431676725154984,0.4,0.2,0.15,0.0,,0.007184795321663263,137.875,257.0,kalt_reise,0.0,regional,371.0,579.784,4.0,5.0,0.4,0.4,117.4,0.0,1.0,2898.92,587.0,3485.92,697.184,99.579,148
542230,10,12.4,0.1,0,1.0,1.0,0.1,0.1,4.0,4.0,8.0,8.0,,0.0,0.0,,0.0,,0.0,92.2,261.0,tropen_reise,0.0,regional,500.0,1311.98,1.0,1.0,0.0,0.0,250.0,1.0,1.0,1311.98,250.0,1561.98,1561.98,0.0,124
542254,8,12.25,0.25,0,2.0,2.0,0.25,0.25,3.5,6.0,6.0,6.0,1.4142135623730951,0.5,0.0,,0.0,,0.0,91.5,213.0,kalt_reise,0.0,global,387.0,498.61,2.0,2.0,0.0,0.5,218.0,0.0,1.0,997.22,436.0,1433.22,716.61,0.0,98
542267,8,9.5,0.0,0,,,,,,,,,,,,,,,,72.875,181.0,,,,,,,,,,,,,,,,,,76
542270,9,25.333333333333332,0.3333333333333333,0,2.0,3.0,0.2222222222222222,0.3333333333333333,2.6666666666666665,3.0,7.0,7.0,2.8284271247461903,0.5,0.5,0.1,0.0,,0.01382053752867282,188.0,434.0,kalt_reise,0.0,lokal,423.0,471.44000000000005,2.0,2.0,0.0,0.0,139.0,0.0,1.0,942.8800000000001,417.0,1359.88,679.94,43.24700000000001,228
542277,8,16.25,0.25,0,2.0,2.0,0.25,0.25,3.0,4.0,7.0,7.0,0.0,1.0,0.5,0.05,0.0,,0.005025609668538533,120.25,185.0,warm_reise,0.0,regional,447.0,506.3,2.0,2.0,0.5,0.0,219.0,0.0,1.0,1012.6,438.0,1450.6,725.3,29.660000000000004,130
542282,8,18.875,0.5,0,4.0,4.0,0.5,0.5,1.0,1.0,8.0,8.5,4.242640687119286,0.25,0.0,,0.5,0.22499999999999998,0.0,142.75,280.0,kalt_reise,0.0,regional,436.0,361.235,4.0,4.0,0.5,0.0,248.0,0.0,1.0,1444.94,992.0,2436.94,609.235,0.0,151
542303,8,8.875,0.125,0,1.0,1.0,0.125,0.125,3.0,3.0,11.0,11.0,,1.0,0.0,,0.0,,0.0,65.375,141.0,tropen_reise,1.0,regional,531.0,414.31,1.0,1.0,1.0,0.0,138.0,1.0,1.0,414.31,138.0,552.31,552.31,0.0,71
542316,8,12.125,0.25,0,0.0,2.0,0.0,0.25,13.0,16.0,,,,,,,0.0,,,90.0,212.0,,,,,,,,,,67.5,,,0.0,135.0,135.0,,,97
542326,8,13.125,0.375,0,3.0,3.0,0.375,0.375,1.6666666666666667,3.0,7.666666666666667,8.0,2.516611478423583,0.3333333333333333,0.0,,0.0,,0.0,97.75,233.0,kalt_reise,0.0,regional,444.0,301.70666666666665,3.0,3.0,0.6666666666666666,0.0,206.66666666666666,0.0,1.0,905.12,620.0,1525.12,508.3733333333333,0.0,105
542334,8,15.5,0.25,0,1.0,2.0,0.125,0.25,4.5,7.0,7.0,7.0,,0.0,0.0,,0.0,,0.0,114.125,249.0,warm_reise,0.0,regional,513.0,644.53,1.0,1.0,1.0,0.0,269.0,0.0,1.0,644.53,538.0,1182.53,1182.53,0.0,124
542358,8,16.5,0.375,0,2.0,3.0,0.25,0.375,6.333333333333333,9.0,7.5,7.5,3.5355339059327378,0.5,0.0,,0.0,,0.0,123.0,295.0,kalt_reise,0.0,lokal,431.0,369.395,2.0,2.0,0.5,0.0,216.33333333333334,0.0,1.0,738.79,649.0,1387.79,693.895,0.0,132
542366,8,26.25,0.375,0,3.0,3.0,0.375,0.375,1.6666666666666667,3.0,5.666666666666667,6.0,1.5275252316519465,0.3333333333333333,0.0,,0.3333333333333333,0.15,0.0,196.25,594.0,kalt_reise,0.0,regional,457.0,151.04333333333332,3.0,3.0,0.3333333333333333,0.0,169.66666666666666,0.0,1.0,453.13,509.0,962.13,320.71,0.0,210
542383,8,15.25,0.375,0,3.0,3.0,0.375,0.375,1.6666666666666667,2.0,11.333333333333334,12.0,2.081665999466133,0.6666666666666666,0.0,,0.0,,0.0,114.25,163.0,kalt_reise,0.0,regional,470.0,344.5566666666667,3.0,3.0,0.6666666666666666,0.0,132.0,0.0,1.5,1033.67,396.0,1429.67,476.5566666666667,0.0,122
542418,8,55.375,0.625,1,3.0,3.0,0.375,0.375,1.3333333333333333,2.0,5.666666666666667,6.0,0.5773502691896258,0.6666666666666666,0.0,,0.3333333333333333,0.1,0.0,1125.875,7200.0,klimaneutral,0.0,lokal,436.0,200.40333333333334,1.0,1.0,0.0,0.0,119.66666666666667,0.0,1.5,601.21,359.0,960.21,320.07,0.0,443
542451,9,12.666666666666666,0.2222222222222222,0,2.0,2.0,0.2222222222222222,0.2222222222222222,1.0,1.0,8.5,8.5,4.949747468305833,0.5,0.0,,0.0,,0.0,95.55555555555556,189.0,kalt_reise,0.0,regional,518.0,525.34,2.0,2.0,1.0,0.0,190.0,0.0,2.0,1050.68,380.0,1430.68,715.34,0.0,114
542471,8,18.875,0.5,0,4.0,3.0,0.5,0.375,5.666666666666667,13.0,9.25,10.0,2.217355782608345,0.5,0.0,,0.6666666666666666,0.07500000000000001,0.0,140.875,400.0,klimaneutral,0.0,lokal,425.0,495.535,4.0,4.0,0.25,0.0,155.33333333333334,0.0,1.0,1982.14,466.0,2448.1400000000003,612.0350000000001,0.0,151
542482,8,15.5,0.125,0,1.0,0.0,0.125,0.0,,,11.0,11.0,,1.0,0.0,,,,0.0,116.25,311.0,klimaneutral,0.0,lokal,354.0,333.46,1.0,1.0,0.0,1.0,,0.0,1.0,333.46,0.0,333.46,333.46,0.0,124
542570,8,7.625,0.125,0,1.0,1.0,0.125,0.125,2.0,2.0,5.0,5.0,,1.0,0.0,,0.0,,0.0,57.375,176.0,kalt_reise,0.0,regional,537.0,327.66,1.0,1.0,1.0,0.0,126.0,0.0,1.0,327.66,126.0,453.66,453.66,0.0,61
542585,8,10.625,0.375,0,2.0,2.0,0.25,0.25,5.0,7.0,5.5,5.5,0.7071067811865476,1.0,0.0,,0.5,0.15,0.0,80.625,160.0,klimaneutral,0.0,lokal,509.0,233.51500000000001,2.0,2.0,1.0,0.0,165.0,0.0,2.0,467.03000000000003,330.0,797.03,398.515,0.0,85
542605,8,12.875,0.125,0,1.0,1.0,0.125,0.125,2.0,2.0,7.0,7.0,,0.0,0.0,,0.0,,0.0,95.0,214.0,klimaneutral,0.0,lokal,526.0,367.25,1.0,1.0,1.0,0.0,294.0,0.0,1.0,367.25,294.0,661.25,661.25,0.0,103
542638,8,9.0,0.0,0,,,,,,,,,,,,,,,,67.625,159.0,,,,,,,,,,,,,,,,,,72
542657,8,12.875,0.5,0,4.0,3.0,0.5,0.375,1.0,1.0,6.75,7.5,2.629955639676583,0.25,0.75,0.16666666666666666,0.0,,0.016852575735928847,96.875,168.0,kalt_reise,0.25,regional,415.0,693.34,4.0,4.0,0.5,0.0,95.0,0.25,1.0,2773.36,285.0,3058.36,764.59,160.94500000000002,103
542658,8,21.75,0.375,0,3.0,1.0,0.375,0.125,1.0,1.0,8.666666666666666,10.0,2.3094010767585034,0.6666666666666666,0.3333333333333333,0.05,0.0,,0.0031130955240885423,162.625,359.0,kalt_reise,0.0,regional,460.0,727.7233333333334,3.0,3.0,0.3333333333333333,0.0,137.0,0.3333333333333333,1.0,2183.17,137.0,2320.17,773.39,29.1515,174
542663,8,24.125,0.625,0,5.0,5.0,0.625,0.625,2.4,5.0,8.8,8.0,3.6331804249169894,0.6,0.0,,0.2,0.2,0.0,179.25,406.0,kalt_reise,0.0,regional,368.0,458.36199999999997,5.0,3.0,0.4,0.2,173.2,0.0,1.25,2291.81,866.0,3157.81,631.562,0.0,193
542670,8,18.625,0.375,0,2.0,3.0,0.25,0.375,8.333333333333334,11.0,9.5,9.5,2.1213203435596424,0.0,0.0,,0.0,,0.0,138.625,335.0,kalt_reise,0.0,lokal,365.0,970.2,2.0,2.0,0.5,0.5,416.3333333333333,0.0,1.0,1940.4,1249.0,3189.4,1594.7,0.0,149
542706,8,13.25,0.125,0,0.0,1.0,0.0,0.125,10.0,10.0,,,,,,,0.0,,,98.875,195.0,,,,,,,,,,93.0,,,0.0,93.0,93.0,,,106
542752,9,11.0,0.3333333333333333,0,3.0,3.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,3.0,7.333333333333333,7.0,0.5773502691896258,0.6666666666666666,0.3333333333333333,0.05,0.0,,0.008742979418009018,81.55555555555556,176.0,kalt_reise,0.0,regional,368.0,510.7666666666667,2.0,2.0,0.3333333333333333,0.3333333333333333,152.66666666666666,0.0,1.0,1532.3000000000002,458.0,1990.3000000000002,663.4333333333334,50.15950000000001,99
542760,8,18.875,0.625,0,4.0,5.0,0.5,0.625,3.6,7.0,7.25,7.5,1.707825127659933,0.5,0.0,,0.0,,0.0,140.0,257.0,klimaneutral,0.0,lokal,361.0,289.78,4.0,3.0,0.25,0.25,274.6,0.0,1.0,1159.12,1373.0,2532.12,633.03,0.0,151
542767,8,11.125,0.25,0,2.0,2.0,0.25,0.25,8.5,15.0,86.5,86.5,115.25840533340725,0.5,0.0,,0.5,0.15,0.0,81.625,152.0,klimaneutral,0.0,lokal,285.0,1170.435,2.0,2.0,0.0,0.0,91.5,0.5,1.0,2340.87,183.0,2523.87,1261.935,0.0,89
542795,8,19.0,0.5,0,4.0,4.0,0.5,0.5,2.0,3.0,7.0,6.5,1.4142135623730951,0.5,0.25,0.2,0.0,,0.0017708652793623544,141.0,296.0,warm_reise,0.0,regional,439.0,158.21,4.0,3.0,0.25,0.0,138.25,0.0,1.3333333333333333,632.84,553.0,1185.8400000000001,296.46000000000004,6.456,152
542796,8,18.0,0.5,0,4.0,2.0,0.5,0.25,1.0,1.0,4.5,4.0,1.0,0.5,0.25,0.1,0.0,,0.005238414457512232,133.0,312.0,kalt_reise,0.0,lokal,436.0,975.04,3.0,4.0,0.25,0.0,154.0,0.25,1.0,3900.16,308.0,4208.16,1052.04,59.605,144
542805,8,17.625,0.5,0,4.0,4.0,0.5,0.5,2.75,6.0,5.25,5.5,0.9574271077563381,0.75,0.25,0.1,0.0,,0.00551874842796657,131.5,166.0,klimaneutral,0.0,lokal,398.0,376.39,4.0,2.0,0.25,0.25,191.75,0.5,1.0,1505.56,767.0,2272.56,568.14,47.712,141
542812,9,23.0,0.1111111111111111,0,0.0,1.0,0.0,0.1111111111111111,8.0,8.0,,,,,,,1.0,0.2,,170.44444444444446,557.0,,,,,,,,,,142.0,,,0.0,142.0,142.0,,,207
542815,8,11.125,0.0,0,,,,,,,,,,,,,,,,83.75,404.0,,,,,,,,,,,,,,,,,,89
542825,8,17.25,0.5,0,4.0,4.0,0.5,0.5,2.0,4.0,5.75,6.0,2.6299556396765835,0.0,0.25,0.1,0.0,,0.0014669513215160347,128.75,273.0,klimaneutral,0.0,lokal,498.0,305.295,4.0,4.0,0.75,0.0,274.0,0.0,1.3333333333333333,1221.18,1096.0,2317.1800000000003,579.2950000000001,10.667000000000002,138
542843,8,14.125,0.25,0,2.0,2.0,0.25,0.25,5.0,7.0,7.5,7.5,2.1213203435596424,0.0,0.0,,0.0,,0.0,103.625,193.0,kalt_reise,0.0,regional,498.0,597.015,2.0,2.0,0.5,0.0,133.0,0.0,1.0,1194.03,266.0,1460.03,730.015,0.0,113
542850,8,14.125,0.5,0,4.0,3.0,0.5,0.375,5.666666666666667,11.0,7.75,7.5,2.5,0.25,0.0,,0.0,,0.0,105.75,178.0,klimaneutral,0.0,lokal,421.0,159.815,4.0,3.0,0.25,0.0,130.0,0.25,1.0,639.26,390.0,1029.26,257.315,0.0,113
542857,8,15.0,0.0,0,,,,,,,,,,,,,,,,111.125,310.0,,,,,,,,,,,,,,,,,,120
542874,8,15.625,0.25,1,,,,,,,,,,,,,,,,380.241048,2413.928384,,,,,,,,,,,,,,,,,,125
542914,8,13.0,0.375,0,2.0,2.0,0.25,0.25,11.0,12.0,8.5,8.5,0.7071067811865476,0.5,0.0,,0.0,,0.0,97.25,205.0,kalt_reise,0.0,lokal,406.0,668.39,2.0,1.0,0.0,0.5,195.0,0.0,1.0,1336.78,390.0,1726.78,863.39,0.0,104
542918,8,20.625,0.5,0,4.0,3.0,0.5,0.375,4.0,7.0,60.75,7.0,108.83741697290198,0.5,0.25,0.1,0.0,,0.0018487128291836419,153.5,508.0,tropen_reise,0.5,regional,145.0,2710.1175000000003,4.0,4.0,0.75,0.0,172.66666666666666,0.5,1.0,10840.470000000001,518.0,11358.470000000001,2839.6175000000003,26.214,165
542937,8,18.375,0.625,0,5.0,5.0,0.625,0.625,2.0,4.0,5.8,5.0,1.3038404810405297,0.8,0.0,,0.0,,0.0,136.25,342.0,kalt_reise,0.2,regional,466.0,431.526,5.0,5.0,0.6,0.0,194.4,0.4,1.25,2157.63,972.0,3129.63,625.926,0.0,147
542965,9,9.333333333333334,0.1111111111111111,0,0.0,1.0,0.0,0.1111111111111111,3.0,3.0,,,,,,,0.0,,,70.22222222222223,179.0,,,,,,,,,,110.0,,,0.0,110.0,110.0,,,84
542976,8,15.25,0.375,0,2.0,3.0,0.25,0.375,3.3333333333333335,5.0,8.0,8.0,2.8284271247461903,1.0,0.0,,0.6666666666666666,0.05,0.0,113.75,243.0,kalt_reise,0.0,regional,466.0,546.69,2.0,2.0,0.5,0.0,133.66666666666666,0.0,1.0,1093.38,401.0,1494.38,747.19,0.0,122
543008,8,16.875,0.375,1,1.0,1.0,0.125,0.125,5.0,5.0,8.0,8.0,,1.0,0.0,,0.0,,0.0,408.34705925,2596.776474,klimaneutral,0.0,lokal,531.0,90.82,1.0,1.0,1.0,0.0,73.0,0.0,1.0,90.82,73.0,163.82,163.82,0.0,135
543038,8,20.75,0.375,0,3.0,3.0,0.375,0.375,2.0,3.0,7.666666666666667,8.0,0.5773502691896257,0.0,0.0,,0.0,,0.0,154.125,273.0,kalt_reise,0.0,regional,479.0,293.75333333333333,3.0,2.0,0.6666666666666666,0.0,89.0,0.0,1.0,881.26,267.0,1148.26,382.75333333333333,0.0,166
543052,8,19.75,0.625,0,5.0,3.0,0.625,0.375,2.3333333333333335,4.0,5.6,5.0,0.8944271909999159,0.4,0.0,,0.3333333333333333,0.05,0.0,147.25,341.0,kalt_reise,0.0,regional,473.0,679.578,4.0,5.0,0.6,0.0,120.33333333333333,0.0,1.6666666666666667,3397.89,361.0,3758.89,751.778,0.0,158
543074,8,15.875,0.125,0,1.0,1.0,0.125,0.125,2.0,2.0,8.0,8.0,,1.0,1.0,0.05,0.0,,0.009466790360730726,117.375,249.0,kalt_reise,0.0,global,511.0,290.26,1.0,1.0,1.0,0.0,134.0,0.0,1.0,290.26,134.0,424.26,424.26,14.513,127
543075,8,18.0,0.125,0,1.0,1.0,0.125,0.125,2.0,2.0,5.0,5.0,,0.0,0.0,,0.0,,0.0,133.75,257.0,kalt_reise,0.0,regional,367.0,411.4,1.0,1.0,0.0,1.0,267.0,0.0,1.0,411.4,267.0,678.4,678.4,0.0,144
543081,8,19.375,0.5,0,4.0,4.0,0.5,0.5,2.75,4.0,10.0,8.5,4.83045891539648,0.25,0.0,,0.25,0.05,0.0,144.0,379.0,klimaneutral,0.0,lokal,413.0,698.3525,4.0,4.0,0.5,0.0,225.25,0.0,1.0,2793.41,901.0,3694.41,923.6025,0.0,155
543114,8,16.875,0.625,0,4.0,5.0,0.5,0.625,3.6,10.0,5.75,5.5,2.5,0.75,0.0,,0.2,0.05,0.0,125.5,215.0,kalt_reise,0.0,regional,436.0,488.61749999999995,3.0,4.0,0.25,0.0,179.4,0.0,1.3333333333333333,1954.4699999999998,897.0,2851.47,712.8675,0.0,135
543126,8,12.375,0.375,0,2.0,3.0,0.25,0.375,4.0,10.0,5.5,5.5,2.1213203435596424,0.5,0.0,,0.3333333333333333,0.15,0.0,90.375,198.0,klimaneutral,0.0,lokal,464.0,237.185,2.0,2.0,0.5,0.0,159.33333333333334,0.0,1.0,474.37,478.0,952.37,476.185,0.0,99
543165,9,15.777777777777779,0.3333333333333333,0,3.0,2.0,0.3333333333333333,0.2222222222222222,1.5,2.0,7.666666666666667,8.0,1.5275252316519465,0.0,0.3333333333333333,0.1,0.5,0.05,0.004893455779907625,117.11111111111111,379.0,kalt_reise,0.0,regional,434.0,392.88000000000005,3.0,2.0,0.3333333333333333,0.0,121.5,0.3333333333333333,1.0,1178.64,243.0,1421.64,473.88000000000005,32.648,142
543222,8,41.625,0.5,1,2.0,1.0,0.25,0.125,5.0,5.0,7.5,7.5,0.7071067811865476,0.0,0.0,,0.0,,0.0,1051.5,7200.0,kalt_reise,0.5,regional,504.0,548.875,2.0,2.0,1.0,0.0,52.0,0.5,2.0,1097.75,52.0,1149.75,574.875,0.0,333
543237,8,13.875,0.375,0,3.0,2.0,0.375,0.25,5.0,9.0,9.333333333333334,9.0,1.5275252316519468,0.6666666666666666,0.3333333333333333,0.2,0.0,,0.013620450992567673,104.0,143.0,klimaneutral,0.0,lokal,453.0,374.78999999999996,3.0,3.0,0.3333333333333333,0.0,121.0,0.0,1.0,1124.37,242.0,1366.37,455.45666666666665,72.24400000000001,111
543240,8,12.375,0.375,0,1.0,3.0,0.125,0.375,9.333333333333334,14.0,6.0,6.0,,0.0,0.0,,0.0,,0.0,93.0,165.0,kalt_reise,0.0,regional,470.0,287.17,1.0,1.0,0.0,0.0,140.66666666666666,0.0,1.0,287.17,422.0,709.1700000000001,709.1700000000001,0.0,99
543271,9,9.666666666666666,0.2222222222222222,0,2.0,2.0,0.2222222222222222,0.2222222222222222,2.0,3.0,8.0,8.0,1.4142135623730951,0.5,0.0,,0.0,,0.0,72.66666666666667,151.0,kalt_reise,0.0,global,478.0,2123.585,2.0,2.0,0.5,0.0,113.0,0.0,1.0,4247.17,226.0,4473.17,2236.585,0.0,87
543273,9,18.555555555555557,0.5555555555555556,0,3.0,5.0,0.3333333333333333,0.5555555555555556,8.6,31.0,5.666666666666667,6.0,0.5773502691896258,0.6666666666666666,0.0,,0.0,,0.0,137.66666666666666,254.0,kalt_reise,0.0,regional,500.0,251.67999999999998,3.0,3.0,0.6666666666666666,0.0,213.6,0.0,1.5,755.04,1068.0,1823.04,607.68,0.0,167
543304,8,14.75,0.375,0,3.0,3.0,0.375,0.375,2.0,3.0,10.0,10.0,1.0,0.3333333333333333,0.0,,0.3333333333333333,0.1,0.0,109.375,244.0,klimaneutral,0.0,lokal,409.0,878.9833333333335,2.0,3.0,0.3333333333333333,0.3333333333333333,309.0,0.3333333333333333,1.0,2636.9500000000003,927.0,3563.9500000000003,1187.9833333333333,0.0,118
543306,8,20.375,0.375,0,2.0,2.0,0.25,0.25,4.0,6.0,6.5,6.5,3.5355339059327378,0.5,0.0,,0.5,0.2,0.0,152.875,326.0,kalt_reise,0.0,regional,466.0,350.34000000000003,2.0,2.0,0.5,0.0,209.5,0.0,1.0,700.6800000000001,419.0,1119.68,559.84,0.0,163
543327,8,19.875,0.5,0,4.0,4.0,0.5,0.5,2.0,4.0,7.5,6.5,2.3804761428476167,0.5,0.0,,0.0,,0.0,147.875,308.0,kalt_reise,0.0,regional,452.0,387.3125,4.0,2.0,0.25,0.0,178.0,0.0,1.3333333333333333,1549.25,712.0,2261.25,565.3125,0.0,159
543339,8,17.75,0.375,0,3.0,3.0,0.375,0.375,6.333333333333333,13.0,7.0,7.0,1.0,0.6666666666666666,0.0,,0.0,,0.0,132.875,313.0,warm_reise,0.0,regional,382.0,691.02,2.0,3.0,0.3333333333333333,0.3333333333333333,143.33333333333334,0.0,1.0,2073.06,430.0,2503.06,834.3533333333334,0.0,142
